SYSTEM_ID,CASE_ID,CASE_ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,13003363,13003363,SIB841,13310365,01/07/2025 09:43:33,,213.218.53.172,,INTRANET,DIPENDENTE,099101,,1367924,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 09.43.33.150000 AM
MySella,,7572,BSLC4,666174,01/07/2025 09:12:39,,213.218.53.172,,INTRANET,DIPENDENTE,099F48,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 09.12.39.312000 AM
MySella,13000887,,GBS08904,-1,01/07/2025 10:43:55,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 10.43.55.929000 AM
MySella,13003778,,GBS11707,-1,01/07/2025 11:53:14,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,FAILURE - DB Exception occurred,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 11.53.14.967000 AM
MySella,,5591,SHBQ81,1514038,01/07/2025 12:16:48,,213.218.53.172,,INTRANET,DIPENDENTE,099123,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 12.16.48.291000 PM
MySella,17028,,GBS06318,-1,01/07/2025 09:25:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 09.25.11.021000 AM
MySella,13003070,,GBS10828,-1,01/07/2025 09:18:43,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 09.18.43.604000 AM
MySella,,5368,FBK351,11127263,01/07/2025 13:02:03,,213.218.53.172,,INTRANET,DIPENDENTE,FK0023,,10824272,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 01.02.03.001000 PM
MySella,,13001277,BS851,4712887,01/07/2025 08:48:22,,213.218.53.172,,INTRANET,DIPENDENTE,099G87,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 08.48.22.963000 AM
MySella,8076,,GBS01921,-1,01/07/2025 14:43:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 02.43.51.931000 PM
MySella,,13003766,BSAHP,13262737,01/07/2025 11:42:08,,213.218.53.172,,INTRANET,DIPENDENTE,0Q98Q9,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 11.42.08.182000 AM
MySella,8076,,GBS01921,-1,01/07/2025 14:43:23,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 02.43.23.563000 PM
MySella,17822,,GBS06691,-1,01/07/2025 13:37:22,,151.46.14.4,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 01.37.22.067000 PM
MySella,7017,7017,BSGG6,1284749,01/07/2025 09:36:23,,213.218.53.172,,INTRANET,DIPENDENTE,099L03,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 09.36.23.472000 AM
MySella,13003792,,GBS11723,-1,01/07/2025 16:27:58,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,FAILURE - DB Exception occurred,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 04.27.58.431000 PM
MySella,13003386,13003386,SIB855,13310451,01/07/2025 12:39:04,,213.218.53.172,,INTRANET,DIPENDENTE,052852,,1367924,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 12.39.04.587000 PM
MySella,13003538,,GBS11446,-1,01/07/2025 11:30:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 11.30.13.462000 AM
MySella,18431,18431,SIB595,11989967,01/07/2025 17:27:30,,213.218.53.172,,INTRANET,DIPENDENTE,099618,,1367924,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 05.27.30.730000 PM
MySella,,14472,SHBAA0,12113836,01/07/2025 09:55:29,,213.218.53.172,,INTRANET,DIPENDENTE,099G90,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 09.55.29.861000 AM
MySella,13000972,,GBS08330,-1,01/07/2025 10:01:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 10.01.08.264000 AM
MySella,13001365,,GBS08774,-1,01/07/2025 12:34:10,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 12.34.10.523000 PM
MySella,13000972,,GBS08330,-1,01/07/2025 10:00:52,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 10.00.52.743000 AM
MySella,18681,,GBS07005,-1,01/07/2025 08:44:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 08.44.32.493000 AM
MySella,18681,,GBS07005,-1,01/07/2025 08:44:34,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 08.44.34.710000 AM
MySella,6819,,GBS03001,-1,01/07/2025 11:47:49,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 11.47.49.169000 AM
MySella,,10014,BL272,7768575,01/07/2025 14:28:34,,213.218.53.172,,INTRANET,DIPGRUPPO,BL0004,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 02.28.34.264000 PM
MySella,,13002598,TG200,13178991,01/07/2025 11:03:04,,213.218.41.195,,INTRANET,CONSULENTE,ST0072,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 11.03.04.841000 AM
MySella,13003386,13003386,SIB855,13310451,01/07/2025 12:38:05,,213.218.53.172,,INTRANET,DIPENDENTE,052852,,1367924,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 12.38.05.649000 PM
MySella,,13000273,BS362,10871758,01/07/2025 09:15:38,,213.218.53.172,,INTRANET,DIPENDENTE,099G85,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 09.15.38.375000 AM
MySella,13002580,,GBS10199,-1,01/07/2025 12:24:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 12.24.19.800000 PM
MySella,13003759,,GBS11683,-1,01/07/2025 11:43:52,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 11.43.52.625000 AM
MySella,13003364,13003364,SIB843,13310391,01/07/2025 15:44:16,,213.218.53.172,,INTRANET,DIPENDENTE,099L78,,1367924,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 03.44.16.298000 PM
MySella,13003766,,GBS11690,-1,01/07/2025 12:58:26,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,FAILURE - DB Exception occurred,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 12.58.26.902000 PM
MySella,,6941,SHB744,1513954,01/07/2025 09:34:35,,213.218.53.172,,INTRANET,DIPENDENTE,099268,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-JUL-25 09.34.35.945000 AM
MySella,13003630,,GBS11552,-1,01/07/2025 17:37:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 05.37.11.150000 PM
MySella,,7468,SHBQ68,2052387,01/07/2025 10:00:08,,213.218.53.172,,INTRANET,DIPENDENTE,099L16,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 10.00.08.912000 AM
MySella,19249,,GBS08281,-1,01/07/2025 18:04:48,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 06.04.48.992000 PM
MySella,,18684,BS16O,12042880,01/07/2025 11:12:24,,213.218.53.172,,INTRANET,DIPENDENTE,0P68P6,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 11.12.24.738000 AM
MySella,9560,,GBS06812,-1,01/07/2025 09:40:49,,213.218.41.195,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 09.40.49.531000 AM
MySella,,5227,BSPD0,923,01/07/2025 09:20:04,,213.218.53.172,,INTRANET,DIPENDENTE,099B70,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 09.20.04.837000 AM
MySella,6923,,GBS00738,-1,01/07/2025 14:46:49,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 02.46.49.628000 PM
MySella,,7272,SIB814,2372602,01/07/2025 08:46:14,,213.218.53.172,,INTRANET,DIPENDENTE,099L51,,1367924,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 08.46.14.591000 AM
MySella,13003369,,GBS11332,-1,01/07/2025 11:42:57,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 11.42.57.880000 AM
MySella,,5890,STS133,1514206,01/07/2025 15:11:12,,213.218.41.195,,INTRANET,DIPGRUPPO,ST0081,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 03.11.12.227000 PM
MySella,13002676,,GBS10975,-1,01/07/2025 15:15:50,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 03.15.50.423000 PM
MySella,13003440,,GBS11344,-1,01/07/2025 16:17:23,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 04.17.23.738000 PM
MySella,9226,9226,SIB396,7331754,01/07/2025 17:56:35,,213.218.53.172,,INTRANET,DIPENDENTE,099G13,,1367924,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 05.56.35.209000 PM
MySella,17890,,GBS06710,-1,01/07/2025 16:39:18,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 04.39.18.872000 PM
MySella,,13002754,STS627,13254473,01/07/2025 15:45:53,,213.218.41.195,,INTRANET,DIPGRUPPO,ST0073,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-25 03.45.53.574000 PM
MySella,5221,,GBS01192,-1,01/07/2025 15:46:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 03.46.11.221000 PM
MySella,13002061,,GBS10393,-1,01/07/2025 20:55:55,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 08.55.55.279000 PM
MySella,13003132,,GBS10985,-1,01/07/2025 18:06:53,,93.150.234.188,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-25 06.06.53.954000 PM
MySella,13001368,,GBS08778,-1,02/07/2025 09:39:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 09.39.28.708000 AM
MySella,7429,,GBS01262,-1,02/07/2025 11:25:03,,213.218.41.195,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 11.25.03.614000 AM
MySella,,6930,BSQE0,480563,03/07/2025 09:35:26,,213.218.53.172,,INTRANET,DIPENDENTE,024824,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,03-JUL-25 09.35.26.536000 AM
MySella,18703,,GBS07024,-1,02/07/2025 10:11:21,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 10.11.21.452000 AM
MySella,16380,,GBS07370,-1,02/07/2025 10:49:41,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 10.49.41.056000 AM
MySella,,6930,BSQE0,480563,02/07/2025 16:50:27,,213.218.53.172,,INTRANET,DIPENDENTE,024824,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,02-JUL-25 04.50.27.349000 PM
MySella,,6930,BSQE0,480563,02/07/2025 16:50:27,,213.218.53.172,,INTRANET,DIPENDENTE,024824,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,02-JUL-25 04.50.27.102000 PM
MySella,19179,,GBS07037,-1,03/07/2025 08:13:18,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,03-JUL-25 08.13.18.141000 AM
MySella,10953,,GBS05285,-1,02/07/2025 14:54:06,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 02.54.06.581000 PM
MySella,7429,,GBS01262,-1,02/07/2025 11:23:10,,213.218.41.195,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 11.23.10.033000 AM
MySella,13001454,,GBS08874,-1,02/07/2025 08:33:39,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 08.33.39.016000 AM
MySella,13003012,,GBS11182,-1,02/07/2025 14:08:36,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 02.08.36.664000 PM
MySella,13003012,,GBS11182,-1,02/07/2025 14:06:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 02.06.20.711000 PM
MySella,8040,,GBS01891,-1,02/07/2025 11:09:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 11.09.37.228000 AM
MySella,13001871,,GBS09391,-1,02/07/2025 18:50:39,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-25 06.50.39.752000 PM
