CASE_ID,LG_OPCODE_DESCRIPTION,LG_LOG_TIME_TIMESTAMP
5552.0,Normal user update grade for a child,13-MAR-24 06.24.35.646000 PM
7982.0,Normal user enters the Provvidenza Figli page,19-MAR-24 10.35.34.359000 AM
7096.0,Normal user enters the Provvidenza Figli page,08-MAR-24 09.25.48.452000 AM
19449.0,Download PDF dalla sezione Cedolini,19-MAR-24 11.46.48.326000 AM
5738.0,Normal user enters the Provvidenza Figli page,04-MAR-24 11.04.46.504000 AM
5061.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,14-MAR-24 02.35.33.525000 PM
5676.0,Download PDF dalla sezione Cedolini,18-MAR-24 06.14.37.449000 PM
5592.0,Download PDF dalla sezione Cedolini,20-MAR-24 08.33.57.691000 AM
13001174.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 10.33.37.719000 AM
13000301.0,Download PDF dalla sezione Cedolini,27-MAR-24 12.03.54.142000 AM
17177.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 05.31.10.685000 PM
17243.0,Download PDF dalla sezione Cedolini,27-MAR-24 10.50.30.056000 AM
13001198.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 03.00.51.192000 PM
6199.0,Normal user enters the Provvidenza Figli page,18-MAR-24 11.34.45.358000 AM
14472.0,Download PDF dalla sezione Cedolini,27-MAR-24 09.27.15.922000 PM
13001025.0,Download PDF dalla sezione Cedolini,25-MAR-24 11.31.25.603000 AM
13000154.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 11.20.21.477000 AM
6199.0,Normal user enters the Provvidenza Figli page,20-MAR-24 12.05.48.687000 PM
,Download PDF dalla sezione Cedolini,27-MAR-24 06.55.26.826000 PM
10707.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 05.31.46.141000 PM
,Normal user enters the Provvidenza Figli page,03-MAR-24 06.32.15.699000 PM
16932.0,Download PDF dalla sezione Cedolini,06-MAR-24 10.18.24.325000 AM
5160.0,Normal user update grade for a child,05-MAR-24 04.26.14.689000 PM
17309.0,Download PDF dalla sezione Cedolini,06-MAR-24 09.52.59.708000 AM
13001387.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 05.33.59.698000 PM
13001992.0,Recupero dettagli utente per invio adesione Fondo Nazionale,05-MAR-24 04.55.28.844000 PM
7101.0,HR/Normal user tries to update the answer,06-MAR-24 10.24.33.399000 AM
13002263.0,Recupero dettagli utente per Scelta orario di lavoro,25-MAR-24 01.03.30.902000 PM
13000154.0,Recupero dettagliutente per Scelta Welfare,27-MAR-24 11.19.56.313000 AM
6793.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 08.20.31.570000 AM
13001675.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-24 08.36.33.795000 AM
13000332.0,Download PDF dalla sezione Cedolini,27-MAR-24 11.53.15.575000 AM
,HR/Normal user tries to update the answer,19-MAR-24 05.35.29.861000 PM
17650.0,Recupero dettagli utente per invio adesione Fondo Nazionale,21-MAR-24 12.08.10.172000 PM
5282.0,HR/Normal user tries to update the answer,20-MAR-24 08.12.15.587000 AM
,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-24 12.11.32.444000 PM
19449.0,Download PDF dalla sezione Cedolini,05-MAR-24 04.41.28.438000 PM
5533.0,Normal user enters the Provvidenza Figli page,04-MAR-24 10.15.06.934000 AM
7203.0,HR/Normal user tries to update the answer,18-MAR-24 12.35.54.672000 PM
5282.0,Normal user update grade for a child,20-MAR-24 08.11.53.792000 AM
8120.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 07.36.54.932000 PM
17724.0,Download PDF dalla sezione Cedolini,25-MAR-24 08.56.20.088000 AM
5500.0,Normal user update grade for a child,18-MAR-24 02.38.04.224000 PM
6502.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-24 04.36.35.978000 PM
5555.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 08.01.34.024000 AM
6881.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 03.05.45.370000 PM
7197.0,HR user tries to load Funzioni Batch,11-MAR-24 03.01.57.186000 PM
5500.0,HR/Normal user tries to update the answer,18-MAR-24 02.37.46.450000 PM
6778.0,Download PDF dalla sezione Cedolini,19-MAR-24 08.48.32.579000 AM
13000970.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-24 11.24.08.018000 AM
8850.0,Download PDF dalla sezione Cedolini,27-MAR-24 08.12.17.286000 PM
13001237.0,Recupero dettagliutente per Scelta Welfare,26-MAR-24 02.35.44.494000 PM
13000760.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 06.55.57.918000 AM
13001283.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-24 05.40.52.824000 PM
7362.0,Download PDF dalla sezione Cedolini,22-MAR-24 09.17.07.657000 AM
7083.0,HR/Normal user tries to update the answer,20-MAR-24 07.36.11.844000 AM
5255.0,HR/Normal user tries to update the answer,19-MAR-24 07.49.03.798000 AM
7918.0,Normal user enters the Provvidenza Figli page,25-MAR-24 12.49.27.342000 PM
13001185.0,Download PDF dalla sezione Cedolini,19-MAR-24 08.57.36.075000 AM
9368.0,HR/Normal user tries to update the answer,06-MAR-24 03.11.09.553000 PM
5497.0,Normal user enters the Provvidenza Figli page,05-MAR-24 04.14.26.776000 PM
13002260.0,Normal user enters the Provvidenza Figli page,11-MAR-24 11.38.10.964000 AM
5057.0,Download PDF dalla sezione Cedolini,19-MAR-24 08.33.22.574000 AM
6327.0,Download PDF dalla sezione Cedolini,19-MAR-24 12.07.55.276000 PM
13002295.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 08.44.09.318000 AM
13000332.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 11.53.12.430000 AM
13001798.0,Download PDF dalla sezione Cedolini,27-MAR-24 12.36.30.931000 PM
13001831.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 08.36.26.706000 AM
5148.0,Download PDF dalla sezione Cedolini,19-MAR-24 08.53.03.680000 AM
6199.0,Dettaglio elenco Cedolini e CU disponibili al download,01-MAR-24 09.14.44.473000 AM
6895.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 08.50.43.856000 AM
5391.0,Normal user enters the Provvidenza Figli page,11-MAR-24 11.24.51.750000 AM
13000927.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 06.54.43.623000 PM
13002338.0,Dettaglio elenco Cedolini e CU disponibili al download,21-MAR-24 10.17.22.001000 AM
18311.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 01.01.53.803000 PM
6579.0,Download PDF dalla sezione Cedolini,19-MAR-24 08.30.09.256000 AM
6798.0,HR/Normal user tries to update the answer,22-MAR-24 08.40.08.457000 AM
6546.0,Download PDF dalla sezione Cedolini,19-MAR-24 08.47.17.410000 AM
6677.0,Normal user enters the Provvidenza Figli page,04-MAR-24 02.00.47.865000 PM
6789.0,Normal user enters the Provvidenza Figli page,05-MAR-24 03.55.53.716000 PM
5497.0,Normal / HR user updates the answer,05-MAR-24 04.09.39.038000 PM
5554.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-24 03.28.20.330000 PM
13002169.0,Download PDF dalla sezione Cedolini,01-MAR-24 09.37.42.077000 AM
5944.0,Normal user enters the Provvidenza Figli page,22-MAR-24 09.27.09.975000 AM
6199.0,Dettaglio elenco Cedolini e CU disponibili al download,01-MAR-24 09.13.11.171000 AM
13000154.0,Download PDF dalla sezione Cedolini,27-MAR-24 11.20.51.368000 AM
19323.0,Download PDF dalla sezione Cedolini,01-MAR-24 09.30.31.403000 AM
5597.0,HR/Normal user tries to update the answer,20-MAR-24 08.57.26.688000 AM
5995.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 03.33.21.523000 PM
5486.0,Download PDF dalla sezione Cedolini,29-MAR-24 10.57.18.615000 AM
13001252.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 07.50.51.862000 AM
13000165.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-MAR-24 04.41.09.629000 PM
19349.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.06.15.025000 PM
7502.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.06.12.530000 PM
13002020.0,Download PDF dalla sezione Cedolini,06-MAR-24 04.20.40.986000 PM
7067.0,Recupero dettagliutente per Scelta Welfare,05-MAR-24 12.47.22.603000 PM
13001233.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.02.25.091000 PM
13002350.0,Dettaglio elenco Cedolini e CU disponibili al download,06-MAR-24 05.04.41.752000 PM
11553.0,Normal user enters the Provvidenza Figli page,21-MAR-24 09.37.05.559000 AM
16961.0,Normal user assign new grade for the child while creating a request,11-MAR-24 04.38.29.855000 PM
6093.0,HR/Normal user tries to update the answer,04-MAR-24 01.43.30.206000 PM
15479.0,Download PDF dalla sezione Cedolini,18-MAR-24 05.17.43.348000 PM
8122.0,Download PDF dalla sezione Cedolini,19-MAR-24 10.49.05.200000 AM
9637.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 05.17.50.797000 PM
7468.0,Dettaglio elenco Cedolini e CU disponibili al download,06-MAR-24 04.50.36.017000 PM
9608.0,Download PDF dalla sezione Cedolini,05-MAR-24 12.37.14.859000 PM
11553.0,Normal user enters the Provvidenza Figli page,21-MAR-24 09.38.34.965000 AM
13001355.0,Recupero dettagli utente per invio adesione Fondo Nazionale,21-MAR-24 10.38.03.916000 AM
6677.0,Normal user update grade for a child,04-MAR-24 02.00.41.877000 PM
13001211.0,Dettaglio elenco Cedolini e CU disponibili al download,13-MAR-24 11.13.17.438000 AM
5476.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.33.51.761000 PM
13001483.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.38.19.983000 PM
5559.0,Download PDF dalla sezione Cedolini,22-MAR-24 01.18.57.343000 PM
5760.0,HR/Normal user tries to update the answer,05-MAR-24 12.49.28.553000 PM
14647.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.35.38.947000 PM
14647.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.39.16.637000 PM
15799.0,Download PDF dalla sezione Cedolini,13-MAR-24 11.46.02.553000 AM
13001924.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.47.50.162000 PM
6642.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.13.30.249000 PM
6414.0,Normal user enters the Provvidenza Figli page,12-MAR-24 02.58.29.193000 PM
13000782.0,Download PDF dalla sezione Cedolini,28-MAR-24 02.17.04.185000 AM
16750.0,Download PDF dalla sezione Cedolini,21-MAR-24 12.54.12.933000 PM
15341.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.06.53.432000 PM
13000400.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-24 01.17.13.371000 PM
10625.0,Recupero dettagliutente per Scelta Welfare,11-MAR-24 03.58.52.273000 PM
13000025.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.02.38.545000 PM
16924.0,Download PDF dalla sezione Cedolini,26-MAR-24 05.56.59.878000 PM
18703.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.06.12.170000 PM
19211.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.05.54.503000 PM
6714.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.06.08.781000 PM
,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,18-MAR-24 04.15.16.951000 PM
13001693.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.02.48.207000 PM
13001479.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-24 04.57.00.099000 PM
7716.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.15.55.333000 PM
5615.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.11.36.714000 PM
12123816.0,Download PDF dalla sezione Cedolini,26-MAR-24 05.55.14.135000 PM
5887.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.06.53.398000 PM
14616.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.34.39.805000 PM
8148.0,HR/Normal user tries to update the answer,18-MAR-24 04.34.47.976000 PM
13001749.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,18-MAR-24 04.41.44.589000 PM
5400.0,Normal user enters the Provvidenza Figli page,11-MAR-24 05.02.36.678000 PM
6578.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.10.42.804000 PM
15474.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.05.18.157000 PM
9395.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.05.14.758000 PM
13001905.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.03.27.071000 PM
13001083.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.15.32.530000 PM
15240.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.05.13.436000 PM
13001718.0,Dettaglio elenco Cedolini e CU disponibili al download,22-MAR-24 11.21.37.101000 AM
7171.0,HR/Normal user tries to update the answer,18-MAR-24 04.18.27.132000 PM
5267.0,Normal user enters the Provvidenza Figli page,18-MAR-24 05.10.42.294000 PM
7978.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.10.03.935000 PM
5887.0,Normal user enters the Provvidenza Figli page,18-MAR-24 04.11.49.621000 PM
13000519.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.02.59.467000 PM
13000579.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.02.47.137000 PM
10856.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.16.05.724000 PM
7716.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.16.06.057000 PM
8470.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.03.05.777000 PM
7109.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 05.08.33.086000 PM
6890.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.03.23.307000 PM
17965.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.20.16.869000 PM
16467.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.05.54.186000 PM
14258.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.07.48.987000 PM
13001233.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.02.27.521000 PM
5161.0,Normal user assign new grade for the child while creating a request,04-MAR-24 09.46.02.190000 AM
10623.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.13.54.991000 PM
17648.0,Normal user enters the Provvidenza Figli page,18-MAR-24 04.36.13.353000 PM
16664.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.38.22.838000 PM
13000320.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.03.07.618000 PM
16671.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.03.09.963000 PM
5128.0,Recupero dettagli utente per invio adesione Fondo Nazionale,18-MAR-24 04.27.47.720000 PM
18239.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.47.18.396000 PM
13002097.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.18.40.105000 PM
13001029.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.09.11.108000 PM
10953.0,Download PDF dalla sezione Cedolini,18-MAR-24 05.15.21.878000 PM
13001749.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 04.38.30.278000 PM
7725.0,Recupero dettagli utente per invio adesione Fondo Nazionale,18-MAR-24 04.41.17.477000 PM
13001693.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 01.49.51.473000 PM
5995.0,Dettaglio elenco Cedolini e CU disponibili al download,21-MAR-24 02.17.33.302000 PM
13000782.0,Recupero dettagliutente per Scelta Welfare,28-MAR-24 02.04.46.582000 AM
13001693.0,Download PDF dalla sezione Cedolini,27-MAR-24 01.49.53.642000 PM
10707.0,Download PDF dalla sezione Cedolini,18-MAR-24 04.22.00.465000 PM
13001159.0,Dettaglio elenco Cedolini e CU disponibili al download,28-MAR-24 11.44.07.582000 AM
13001214.0,Download PDF dalla sezione Cedolini,18-MAR-24 05.13.36.479000 PM
5400.0,Dettaglio elenco Cedolini e CU disponibili al download,04-MAR-24 09.20.32.497000 AM
7369.0,Dettaglio elenco Cedolini e CU disponibili al download,04-MAR-24 09.25.28.744000 AM
17345.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 02.08.27.385000 PM
7182.0,HR/Normal user tries to update the answer,12-MAR-24 10.49.59.046000 AM
5684.0,HR/Normal user tries to update the answer,04-MAR-24 09.06.22.057000 AM
5160.0,HR/Normal user tries to update the answer,04-MAR-24 10.03.41.398000 AM
6384.0,Normal user enters the Provvidenza Figli page,04-MAR-24 10.10.05.028000 AM
7182.0,Normal user tries to create new Provvidenza request for a child,12-MAR-24 10.49.42.039000 AM
6277.0,Normal user assign new grade for the child while creating a request,04-MAR-24 09.33.18.790000 AM
7369.0,Dettaglio elenco Cedolini e CU disponibili al download,04-MAR-24 09.29.58.253000 AM
14563.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 08.13.50.173000 AM
6384.0,HR/Normal user tries to update the answer,04-MAR-24 10.15.35.073000 AM
13001153.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-24 08.37.08.206000 AM
13000565.0,Dettaglio elenco Cedolini e CU disponibili al download,22-MAR-24 11.16.32.078000 AM
6739.0,Normal / HR user updates the answer,04-MAR-24 10.29.30.523000 AM
6384.0,Normal user update grade for a child,04-MAR-24 10.14.01.735000 AM
5176.0,HR/Normal user tries to update the answer,04-MAR-24 10.16.12.745000 AM
13001546.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 02.14.12.827000 PM
13000317.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 02.28.08.543000 PM
19388.0,Recupero dettagliutente per Scelta Welfare,27-MAR-24 02.23.23.366000 PM
5400.0,Normal user update grade for a child,04-MAR-24 09.45.52.201000 AM
13002161.0,Download PDF dalla sezione Cedolini,27-MAR-24 03.31.34.289000 PM
5210.0,Download PDF dalla sezione Cedolini,18-MAR-24 08.28.57.710000 PM
13002080.0,Download PDF dalla sezione Cedolini,27-MAR-24 01.21.56.552000 PM
16786.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 09.31.42.583000 AM
5391.0,Normal user enters the Provvidenza Figli page,11-MAR-24 11.25.11.643000 AM
18236.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-24 05.46.37.919000 PM
13001992.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-24 04.57.32.063000 PM
18563.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-24 07.56.26.167000 PM
13000579.0,Download PDF dalla sezione Cedolini,27-MAR-24 02.33.45.552000 PM
6333.0,Dettaglio elenco Cedolini e CU disponibili al download,01-MAR-24 09.10.27.664000 AM
13000733.0,Download PDF dalla sezione Cedolini,27-MAR-24 09.55.26.564000 AM
15798.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 08.52.33.325000 AM
16672.0,Download PDF dalla sezione Cedolini,08-MAR-24 08.55.29.045000 AM
13001236.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-24 07.28.36.240000 PM
13001237.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,25-MAR-24 05.46.22.690000 PM
13002296.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 08.44.40.586000 AM
13001561.0,Download PDF dalla sezione Cedolini,27-MAR-24 08.50.32.609000 AM
14289.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-24 08.09.59.516000 AM
5944.0,Normal user tries to create new Provvidenza request for a child,22-MAR-24 09.27.19.254000 AM
