CASE_ID,LG_OPCODE_DESCRIPTION,LG_LOG_TIME_TIMESTAMP
14474.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 08.43.46.541000 AM
5320.0,HR/Normal user tries to update the answer,07-MAR-25 08.41.55.537000 AM
5261.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 09.11.01.777000 AM
6049.0,HR/Normal user tries to update the answer,07-MAR-25 08.42.38.757000 AM
16795.0,Normal user update grade for a child,07-MAR-25 08.55.36.276000 AM
5138.0,HR tried to update grade,14-MAR-25 01.02.33.325000 PM
13002812.0,Download PDF dalla sezione Cedolini,18-MAR-25 04.55.09.669000 PM
8781.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-25 07.38.19.280000 PM
13001800.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,09-MAR-25 12.35.07.070000 PM
7934.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-MAR-25 08.56.13.060000 AM
6789.0,HR/Normal user tries to update the answer,07-MAR-25 08.52.27.339000 AM
13001175.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 08.54.28.709000 AM
13001767.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.57.21.179000 AM
13001767.0,HR/Normal user tries to update the answer,07-MAR-25 08.55.41.403000 AM
13002571.0,HR/Normal user tries to update the answer,07-MAR-25 11.40.11.958000 AM
6389.0,Normal / HR user updates the answer,07-MAR-25 09.56.07.769000 AM
12119934.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 08.45.43.247000 AM
13002533.0,Download PDF dalla sezione Cedolini,17-MAR-25 05.49.30.008000 PM
5961.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.04.49.532000 AM
5504.0,Normal user assign new grade for the child while creating a request,07-MAR-25 11.24.17.992000 AM
6352.0,HR/Normal user tries to update the answer,07-MAR-25 08.49.55.744000 AM
8288.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.47.47.756000 AM
5575.0,HR/Normal user tries to update the answer,07-MAR-25 09.18.22.693000 AM
6712.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.00.13.941000 AM
6382.0,HR/Normal user tries to update the answer,07-MAR-25 09.49.43.198000 AM
13003327.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 08.46.44.115000 AM
7197.0,Normal user assign new grade for the child while creating a request,07-MAR-25 08.41.31.353000 AM
6014.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.39.09.246000 AM
6361.0,Normal user assign new grade for the child while creating a request,07-MAR-25 08.53.22.442000 AM
13002130.0,Recupero dettagliutente per Scelta Welfare,07-MAR-25 08.53.49.996000 AM
5297.0,HR/Normal user tries to update the answer,07-MAR-25 08.52.13.065000 AM
13002729.0,Download PDF dalla sezione Cedolini,19-MAR-25 08.38.23.437000 AM
5261.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.12.23.109000 AM
7325.0,Dettaglio elenco Cedolini e CU disponibili al download,07-MAR-25 09.11.02.319000 AM
13002301.0,Download PDF dalla sezione Cedolini,18-MAR-25 11.37.18.370000 AM
5587.0,Normal user assign new grade for the child while creating a request,07-MAR-25 09.17.52.192000 AM
5448.0,Normal user assign new grade for the child while creating a request,07-MAR-25 08.44.56.214000 AM
13003223.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.12.11.507000 AM
6411.0,HR/Normal user tries to update the answer,18-MAR-25 08.42.46.775000 AM
7605.0,HR/Normal user tries to update the answer,07-MAR-25 08.56.54.497000 AM
5643.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 09.26.07.280000 AM
16795.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 09.00.39.655000 AM
13001691.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 02.47.24.741000 PM
5548.0,HR/Normal user tries to update the answer,07-MAR-25 09.18.50.621000 AM
5373.0,Normal user assign new grade for the child while creating a request,07-MAR-25 08.34.44.761000 AM
5261.0,HR/Normal user tries to update the answer,07-MAR-25 09.16.12.191000 AM
6069.0,HR/Normal user tries to update the answer,07-MAR-25 08.38.50.514000 AM
6546.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.38.03.071000 AM
6339.0,Normal / HR user updates the answer,07-MAR-25 08.49.28.367000 AM
7741.0,HR/Normal user tries to update the answer,07-MAR-25 09.56.16.617000 AM
13000907.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 10.22.01.055000 AM
6839.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 09.06.40.765000 AM
6438.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 09.07.52.566000 AM
19436.0,Download PDF dalla sezione Cedolini,24-MAR-25 09.16.18.361000 AM
13002602.0,Dettaglio elenco Cedolini e CU disponibili al download,09-MAR-25 12.35.00.968000 PM
13000565.0,HR/Normal user tries to update the answer,07-MAR-25 08.38.10.026000 AM
5353.0,HR/Normal user tries to update the answer,07-MAR-25 09.03.45.841000 AM
13001175.0,HR/Normal user tries to update the answer,07-MAR-25 08.55.08.867000 AM
6327.0,HR/Normal user tries to update the answer,07-MAR-25 08.37.43.020000 AM
5575.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 09.24.11.012000 AM
8259.0,Normal user update grade for a child,07-MAR-25 09.12.33.487000 AM
7199.0,HR/Normal user tries to update the answer,07-MAR-25 09.10.23.263000 AM
6480.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.45.57.827000 AM
9160.0,HR/Normal user tries to update the answer,07-MAR-25 09.54.32.134000 AM
5854.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.56.29.261000 AM
5261.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 09.13.36.233000 AM
17717.0,HR/Normal user tries to update the answer,07-MAR-25 08.59.28.480000 AM
16795.0,Normal / HR user updates the answer,07-MAR-25 08.59.07.674000 AM
13002729.0,Download PDF dalla sezione Cedolini,19-MAR-25 08.38.20.768000 AM
5434.0,HR/Normal user tries to update the answer,07-MAR-25 09.51.36.291000 AM
13003223.0,HR/Normal user tries to update the answer,07-MAR-25 09.11.16.179000 AM
6389.0,Normal user enters the Provvidenza Figli page,07-MAR-25 09.47.10.255000 AM
15457.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.45.03.265000 AM
5497.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-MAR-25 09.56.03.729000 AM
7199.0,HR/Normal user tries to update the answer,07-MAR-25 09.10.32.151000 AM
6839.0,HR tried to update grade,07-MAR-25 09.07.38.214000 AM
5317.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 05.49.42.269000 PM
5575.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 09.24.13.603000 AM
5261.0,Normal user update grade for a child,07-MAR-25 09.14.55.334000 AM
13002609.0,Dettaglio elenco Cedolini e CU disponibili al download,03-MAR-25 10.30.20.238000 AM
13001718.0,Dettaglio elenco Cedolini e CU disponibili al download,26-MAR-25 07.15.36.973000 PM
5090.0,Download PDF dalla sezione Cedolini,18-MAR-25 08.44.17.559000 AM
18205.0,Recupero dettagliutente per Scelta Welfare,04-MAR-25 02.38.14.581000 PM
5642.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 08.58.10.400000 AM
5916.0,Download PDF dalla sezione Cedolini,20-MAR-25 11.45.26.890000 AM
6555.0,Normal user enters the Provvidenza Figli page,21-MAR-25 04.21.41.317000 PM
9241.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 09.14.36.849000 AM
13003356.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-MAR-25 08.51.18.311000 AM
5497.0,HR/Normal user tries to update the answer,07-MAR-25 09.58.47.541000 AM
11553.0,HR/Normal user tries to update the answer,07-MAR-25 09.33.01.948000 AM
15646.0,Download PDF dalla sezione Cedolini,14-MAR-25 12.41.23.269000 PM
5472.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.34.11.741000 AM
6925.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-25 09.27.24.198000 PM
6014.0,HR/Normal user tries to update the answer,07-MAR-25 08.38.56.473000 AM
13001694.0,Dettaglio elenco Cedolini e CU disponibili al download,03-MAR-25 11.39.08.097000 PM
6925.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-25 09.27.20.776000 PM
5797.0,HR/Normal user tries to update the answer,07-MAR-25 02.32.08.935000 PM
10677.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 08.38.27.298000 AM
6339.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.48.10.533000 AM
7958.0,HR/Normal user tries to update the answer,07-MAR-25 09.54.41.067000 AM
7782.0,Normal user enters the Provvidenza Figli page,07-MAR-25 10.02.18.413000 AM
6480.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 09.55.53.135000 AM
13001694.0,Download PDF dalla sezione Cedolini,03-MAR-25 11.39.11.890000 PM
7761.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 01.09.46.493000 PM
13003375.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-25 09.58.42.935000 PM
13003309.0,Dettaglio elenco Cedolini e CU disponibili al download,03-MAR-25 06.53.59.231000 AM
5317.0,HR/Normal user tries to update the answer,13-MAR-25 04.52.59.176000 PM
6122.0,Download PDF dalla sezione Cedolini,05-MAR-25 08.06.20.719000 AM
11980973.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 12.57.19.546000 PM
17717.0,Download PDF dalla sezione Cedolini,19-MAR-25 01.28.28.786000 PM
5750.0,HR/Normal user tries to update the answer,19-MAR-25 11.55.41.893000 AM
5570.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 12.10.54.123000 PM
6661.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 07.49.01.787000 AM
13003417.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 12.34.29.608000 PM
7627.0,Dettaglio elenco Cedolini e CU disponibili al download,12-MAR-25 12.37.56.959000 PM
17717.0,HR/Normal user tries to update the answer,07-MAR-25 08.59.24.453000 AM
7197.0,HR/Normal user tries to update the answer,07-MAR-25 08.41.44.692000 AM
13001738.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 01.31.17.328000 PM
15874.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 10.45.26.713000 AM
5274.0,Normal user enters the Provvidenza Figli page,10-MAR-25 09.58.21.185000 AM
5791.0,HR/Normal user tries to update the answer,07-MAR-25 08.42.27.685000 AM
17317.0,Dettaglio elenco Cedolini e CU disponibili al download,04-MAR-25 12.17.46.953000 PM
6536.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-25 09.09.17.045000 AM
6199.0,Normal user enters the Provvidenza Figli page,19-MAR-25 12.54.22.277000 PM
13001986.0,Download PDF dalla sezione Cedolini,31-MAR-25 01.08.19.054000 PM
6956.0,Dettaglio elenco Cedolini e CU disponibili al download,07-MAR-25 08.41.12.771000 AM
5818.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 12.41.26.995000 PM
17717.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 08.49.55.634000 AM
13002571.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 11.39.21.672000 AM
17696.0,Download PDF dalla sezione Cedolini,19-MAR-25 12.40.04.989000 PM
13000966.0,Download PDF dalla sezione Cedolini,19-MAR-25 12.36.21.338000 PM
13003166.0,Recupero dettagliutente per Scelta Welfare,12-MAR-25 12.23.12.428000 PM
7099.0,HR/Normal user tries to update the answer,18-MAR-25 03.27.40.885000 PM
9353.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 03.11.59.936000 PM
7899.0,Download PDF dalla sezione Cedolini,25-MAR-25 03.33.45.277000 PM
13002302.0,Download PDF dalla sezione Cedolini,17-MAR-25 12.24.22.183000 PM
13003150.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,05-MAR-25 11.51.54.878000 AM
6010.0,Normal user enters the Provvidenza Figli page,12-MAR-25 11.37.26.609000 AM
16331.0,Dettaglio elenco Cedolini e CU disponibili al download,12-MAR-25 12.48.30.409000 PM
13001938.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,01-MAR-25 04.45.45.661000 PM
19440.0,Download PDF dalla sezione Cedolini,12-MAR-25 11.53.54.818000 AM
13001483.0,Dettaglio elenco Cedolini e CU disponibili al download,24-MAR-25 04.52.46.078000 PM
18450.0,Aggiornamento dettagli utente per Scelta orario di lavoro,19-MAR-25 06.36.42.981000 PM
13002224.0,Dettaglio elenco Cedolini e CU disponibili al download,06-MAR-25 03.35.10.250000 PM
13003166.0,Normal user enters the Provvidenza Figli page,12-MAR-25 12.24.53.529000 PM
6199.0,Normal user enters the Provvidenza Figli page,12-MAR-25 06.53.26.690000 PM
8007.0,HR/Normal user tries to update the answer,07-MAR-25 09.30.31.773000 AM
5499.0,Download PDF dalla sezione Cedolini,08-MAR-25 05.02.06.817000 PM
13001319.0,Dettaglio elenco Cedolini e CU disponibili al download,20-MAR-25 10.38.39.719000 AM
13001652.0,Download PDF dalla sezione Cedolini,04-MAR-25 09.43.21.180000 AM
13001477.0,Download PDF dalla sezione Cedolini,27-MAR-25 03.44.32.211000 PM
16801.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 09.09.54.222000 AM
13003380.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,14-MAR-25 04.16.02.212000 PM
13003225.0,Normal user enters the Provvidenza Figli page,19-MAR-25 10.14.37.598000 AM
5752.0,HR/Normal user tries to update the answer,07-MAR-25 11.43.41.252000 AM
13001141.0,Recupero dettagliutente per Scelta Welfare,04-MAR-25 05.23.02.701000 PM
9501.0,HR/Normal user tries to update the answer,10-MAR-25 03.01.26.609000 PM
5088.0,Download PDF dalla sezione Cedolini,18-MAR-25 12.27.41.174000 PM
13003176.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 11.21.29.857000 AM
5176.0,HR/Normal user tries to update the answer,07-MAR-25 10.47.04.849000 AM
13003381.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-MAR-25 04.28.12.060000 PM
17822.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-25 07.53.14.525000 PM
9501.0,HR/Normal user tries to update the answer,10-MAR-25 03.01.30.048000 PM
7160.0,Normal user tries to create new Provvidenza request for a child,07-MAR-25 03.53.41.572000 PM
13001282.0,Download PDF dalla sezione Cedolini,27-MAR-25 01.26.47.412000 PM
17551.0,Download PDF dalla sezione Cedolini,27-MAR-25 01.27.33.589000 PM
13002929.0,Download PDF dalla sezione Cedolini,10-MAR-25 12.19.21.827000 PM
5333.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 09.01.48.116000 AM
5339.0,Download PDF dalla sezione Cedolini,10-MAR-25 01.25.48.389000 PM
8080.0,Normal user enters the Provvidenza Figli page,10-MAR-25 01.12.46.442000 PM
5346.0,Normal user assign new grade for the child while creating a request,07-MAR-25 08.25.09.020000 AM
8017.0,HR/Normal user tries to update the answer,07-MAR-25 08.23.28.998000 AM
8017.0,HR/Normal user tries to update the answer,07-MAR-25 08.23.39.307000 AM
13000479.0,Dettaglio elenco Cedolini e CU disponibili al download,10-MAR-25 01.41.08.064000 PM
13002535.0,Recupero dettagliutente per Scelta Welfare,10-MAR-25 02.48.51.804000 PM
5887.0,HR/Normal user tries to update the answer,10-MAR-25 02.49.05.484000 PM
5149.0,Normal / HR user updates the answer,10-MAR-25 01.39.49.804000 PM
5255.0,HR/Normal user tries to update the answer,10-MAR-25 02.18.37.294000 PM
13003024.0,Download PDF dalla sezione Cedolini,19-MAR-25 09.33.34.400000 AM
13001483.0,Dettaglio elenco Cedolini e CU disponibili al download,20-MAR-25 08.50.58.746000 AM
13001994.0,Download PDF dalla sezione Cedolini,27-MAR-25 12.52.01.467000 PM
14297.0,Download PDF dalla sezione Cedolini,17-MAR-25 05.14.20.805000 PM
11236.0,Dettaglio elenco Cedolini e CU disponibili al download,07-MAR-25 08.21.43.302000 AM
5176.0,Normal user assign new grade for the child while creating a request,07-MAR-25 10.45.04.573000 AM
8017.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 08.22.42.611000 AM
6050.0,Normal user update grade for a child,23-MAR-25 06.07.07.844000 PM
13002171.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,05-MAR-25 12.36.04.401000 PM
5836.0,Normal user assign new grade for the child while creating a request,22-MAR-25 05.15.27.181000 PM
6714.0,Normal user tries to create new Provvidenza request for a child,08-MAR-25 07.08.18.603000 PM
5188.0,Dettaglio elenco Cedolini e CU disponibili al download,06-MAR-25 11.55.40.689000 AM
13002096.0,Download PDF dalla sezione Cedolini,21-MAR-25 09.48.14.118000 AM
13003368.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,13-MAR-25 01.27.28.640000 PM
17319.0,Recupero dettagliutente per Scelta Welfare,06-MAR-25 01.00.40.774000 PM
7160.0,This is the Visualizzazione Audit log to register the details of the popup configuration text that is retrieved at the time the popup is opened in Provvidenze Figli Creation page,07-MAR-25 03.53.34.495000 PM
8017.0,Normal user enters the Provvidenza Figli page,07-MAR-25 08.24.05.761000 AM
11323.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 05.13.36.719000 PM
14629.0,Download PDF dalla sezione Cedolini,06-MAR-25 12.22.16.318000 PM
13002839.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-25 12.08.16.716000 PM
13001489.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-25 05.19.33.271000 PM
5561.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 05.11.59.398000 PM
13000759.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 05.13.41.777000 PM
5254.0,Normal user enters the Provvidenza Figli page,10-MAR-25 08.57.50.322000 AM
6199.0,Normal user enters the Provvidenza Figli page,21-MAR-25 04.13.14.316000 PM
13002075.0,Download PDF dalla sezione Cedolini,17-MAR-25 05.13.28.225000 PM
5199.0,HR/Normal user tries to update the answer,07-MAR-25 11.39.29.151000 AM
13001389.0,Download PDF dalla sezione Cedolini,26-MAR-25 07.41.30.184000 PM
6188.0,Download PDF dalla sezione Cedolini,17-MAR-25 05.12.58.417000 PM
9159.0,Download PDF dalla sezione Cedolini,29-MAR-25 07.10.40.908000 AM
13000844.0,Dettaglio elenco Cedolini e CU disponibili al download,11-MAR-25 12.17.15.646000 PM
5561.0,Dettaglio elenco Cedolini e CU disponibili al download,17-MAR-25 05.12.04.962000 PM
5274.0,Normal user enters the Provvidenza Figli page,10-MAR-25 09.59.19.634000 AM
6714.0,HR/Normal user tries to update the answer,08-MAR-25 07.08.50.318000 PM
5603.0,Download PDF dalla sezione Cedolini,17-MAR-25 05.11.51.718000 PM
16961.0,Download PDF dalla sezione Cedolini,18-MAR-25 10.46.38.134000 AM
13000844.0,Dettaglio elenco Cedolini e CU disponibili al download,11-MAR-25 12.13.27.297000 PM
13001715.0,Recupero dettagliutente per Scelta Welfare,18-MAR-25 09.19.05.097000 AM
7171.0,HR/Normal user tries to update the answer,12-MAR-25 09.29.47.711000 AM
16961.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 10.46.30.867000 AM
14631.0,Dettaglio elenco Cedolini e CU disponibili al download,13-MAR-25 02.14.57.683000 PM
7352.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 10.48.01.354000 AM
10896.0,Dettaglio elenco Cedolini e CU disponibili al download,20-MAR-25 09.21.09.304000 AM
13002299.0,Dettaglio elenco Cedolini e CU disponibili al download,05-MAR-25 10.01.24.508000 AM
5505.0,Normal user tries to create new Provvidenza request for a child,12-MAR-25 10.45.27.099000 AM
13001358.0,Download PDF dalla sezione Cedolini,25-MAR-25 04.41.36.804000 PM
13002124.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-25 05.29.49.362000 PM
13001358.0,Download PDF dalla sezione Cedolini,25-MAR-25 04.43.39.505000 PM
17156.0,Download PDF dalla sezione Cedolini,26-MAR-25 05.16.01.091000 PM
16338.0,Download PDF dalla sezione Cedolini,24-MAR-25 09.32.50.656000 AM
17855.0,Download PDF dalla sezione Cedolini,18-MAR-25 09.00.16.670000 AM
6030.0,Recupero dettagli utente per invio adesione Fondo Nazionale,19-MAR-25 04.01.41.184000 PM
18563.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-25 04.46.46.274000 PM
6199.0,Normal user enters the Provvidenza Figli page,19-MAR-25 04.01.17.805000 PM
13003061.0,Recupero dettagli utente per Scelta orario di lavoro,06-MAR-25 09.50.05.060000 AM
13003205.0,Download PDF dalla sezione Cedolini,07-MAR-25 02.19.46.904000 PM
6199.0,Normal user enters the Provvidenza Figli page,19-MAR-25 05.52.35.499000 PM
13001358.0,Dettaglio elenco Cedolini e CU disponibili al download,25-MAR-25 04.44.20.524000 PM
13001303.0,Download PDF dalla sezione Cedolini,27-MAR-25 04.46.15.881000 PM
5095.0,HR/Normal user tries to update the answer,19-MAR-25 04.25.33.212000 PM
17394.0,Dettaglio elenco Cedolini e CU disponibili al download,19-MAR-25 04.39.50.520000 PM
9975.0,Download PDF dalla sezione Cedolini,27-MAR-25 10.42.04.971000 AM
13001057.0,Dettaglio elenco Cedolini e CU disponibili al download,06-MAR-25 02.15.50.166000 PM
17394.0,Download PDF dalla sezione Cedolini,19-MAR-25 04.39.55.194000 PM
13000116.0,Download PDF dalla sezione Cedolini,18-MAR-25 08.57.12.652000 AM
18431.0,Normal user enters the Provvidenza Figli page,24-MAR-25 06.32.47.853000 PM
13002667.0,Dettaglio elenco Cedolini e CU disponibili al download,27-MAR-25 10.37.12.334000 AM
13002599.0,Dettaglio elenco Cedolini e CU disponibili al download,18-MAR-25 08.59.50.821000 AM
