CASE_ID,LG_OPCODE_DESCRIPTION,LG_LOG_TIME_TIMESTAMP
6855.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 04.47.46.995000 PM
6855.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 04.47.46.933000 PM
15319.0,Dettaglio elenco Cedolini e CU disponibili al download,22-JUN-24 07.56.34.029000 PM
5526.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 04.48.17.190000 PM
13001883.0,Download PDF dalla sezione Cedolini,28-JUN-24 04.36.34.149000 PM
13000704.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.12.13.929000 AM
13001738.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 11.13.52.070000 AM
8587.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.00.05.842000 AM
9635.0,Download PDF dalla sezione Cedolini,10-JUN-24 10.48.34.835000 AM
13000769.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.41.35.208000 AM
15575.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.46.45.962000 AM
19323.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 10.59.00.189000 AM
5903.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.45.36.131000 AM
5882.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 05.28.03.833000 PM
5107.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 10.49.29.223000 AM
9933.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.53.41.319000 AM
13002445.0,Recupero dettagli utente per invio adesione Fondo Nazionale,28-JUN-24 04.01.48.758000 PM
17305.0,Dettaglio elenco Cedolini e CU disponibili al download,21-JUN-24 04.53.37.299000 PM
5180.0,Recupero dettagliutente per Scelta Welfare,04-JUN-24 06.45.21.145000 PM
8283.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 10.41.43.923000 AM
6470.0,Dettaglio elenco Cedolini e CU disponibili al download,18-JUN-24 09.52.00.035000 AM
6076.0,Aggiornamento dettagli per Scelta Welfare ,10-JUN-24 11.02.22.113000 AM
10689.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.48.24.585000 AM
6685.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 10.48.24.167000 AM
13002418.0,Dettaglio elenco Cedolini e CU disponibili al download,28-JUN-24 04.30.23.215000 PM
6107.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 06.04.39.279000 PM
13000917.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 05.41.59.536000 PM
6498.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.17.55.672000 AM
7865.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.51.19.790000 AM
13001654.0,Download PDF dalla sezione Cedolini,12-JUN-24 01.14.55.773000 PM
16796.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.06.49.699000 AM
16797.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.12.33.573000 AM
8133.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 10.41.28.915000 AM
5584.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 05.25.01.901000 PM
6363.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.12.49.280000 AM
5724.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.37.56.611000 AM
9564.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 11.30.47.387000 AM
9995.0,Recupero dettagliutente per Scelta Welfare,21-JUN-24 04.53.59.457000 PM
7145.0,Recupero dettagliutente per Scelta Welfare,04-JUN-24 06.43.09.012000 PM
9603.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.35.11.095000 AM
5098.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.42.18.765000 AM
13000819.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,10-JUN-24 11.14.14.836000 AM
8250.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.32.59.665000 AM
13002358.0,Recupero dettagliutente per Scelta Welfare,21-JUN-24 05.01.30.374000 PM
6251.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 12.02.56.257000 PM
5851.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 11.15.17.710000 AM
6401.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 11.41.55.229000 AM
13000120.0,Download PDF dalla sezione Cedolini,28-JUN-24 05.13.33.413000 PM
16537.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.47.32.316000 AM
13001656.0,Dettaglio elenco Cedolini e CU disponibili al download,24-JUN-24 06.09.04.044000 PM
13001546.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.57.22.462000 AM
18102.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.41.41.847000 AM
9172.0,Dettaglio elenco Cedolini e CU disponibili al download,28-JUN-24 01.36.18.009000 PM
7145.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.34.47.283000 AM
18560.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,28-JUN-24 01.16.22.919000 PM
7711.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.54.21.618000 AM
13002063.0,Dettaglio elenco Cedolini e CU disponibili al download,30-JUN-24 08.53.05.209000 AM
16468.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.36.47.546000 AM
7932.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.36.26.796000 AM
7301.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 12.26.16.572000 PM
6367.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.49.39.019000 AM
17880.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 12.04.17.062000 PM
5297.0,Recupero dettagliutente per Scelta Welfare,24-JUN-24 05.28.48.475000 PM
7145.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.33.41.971000 AM
6790.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 03.32.17.583000 PM
6447.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.56.57.222000 AM
8906.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.46.58.502000 AM
6875.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.45.18.227000 AM
6582.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.42.26.850000 AM
5297.0,Recupero dettagliutente per Scelta Welfare,24-JUN-24 05.57.55.427000 PM
7494.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.34.01.155000 AM
6131.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.55.46.045000 AM
13001939.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.42.44.241000 AM
9418.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,24-JUN-24 10.23.24.331000 AM
13000482.0,Download PDF dalla sezione Cedolini,03-JUN-24 12.02.49.542000 PM
9439.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.36.23.935000 AM
5905.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.34.58.779000 AM
6006.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.48.33.926000 AM
5161.0,Dettaglio elenco Cedolini e CU disponibili al download,25-JUN-24 08.57.29.080000 AM
7291.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,12-JUN-24 01.11.14.032000 PM
13000467.0,Dettaglio elenco Cedolini e CU disponibili al download,28-JUN-24 01.03.09.748000 PM
17266.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.37.13.805000 AM
5262.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.35.26.671000 AM
5450.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 12.02.30.445000 PM
12001424.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 11.38.14.501000 AM
6699.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 12.01.20.529000 PM
5642.0,Dettaglio elenco Cedolini e CU disponibili al download,19-JUN-24 04.47.01.919000 PM
18711.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.39.01.187000 AM
5593.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.34.39.062000 AM
13000360.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,24-JUN-24 09.44.48.157000 AM
13001758.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 12.02.13.210000 PM
5702.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.35.20.094000 AM
13001546.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.57.22.512000 AM
6177.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.36.51.728000 AM
7925.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,05-JUN-24 10.28.12.194000 AM
9609.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.52.08.310000 AM
17305.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 12.27.03.694000 PM
16554.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.37.33.129000 AM
8319.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.39.08.262000 AM
8165.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.49.48.011000 AM
6576.0,Dettaglio elenco Cedolini e CU disponibili al download,25-JUN-24 08.34.02.532000 AM
18102.0,Download PDF dalla sezione Cedolini,03-JUN-24 11.58.40.339000 AM
8436.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 12.02.56.356000 PM
5485.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.51.00.270000 AM
5297.0,Recupero dettagliutente per Scelta Welfare,04-JUN-24 03.20.33.451000 PM
13002112.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-JUN-24 04.30.09.149000 PM
6709.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 11.33.21.906000 AM
6353.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.35.48.937000 AM
10095.0,Download PDF dalla sezione Cedolini,03-JUN-24 11.49.51.678000 AM
13000739.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.55.09.104000 AM
5592.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.53.57.253000 AM
5112.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.49.40.715000 AM
13000482.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.59.37.691000 AM
5210.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-JUN-24 03.58.03.170000 PM
8090.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.37.25.250000 AM
15705.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-JUN-24 04.07.12.723000 PM
5744.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.38.50.473000 AM
17052.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 11.39.20.237000 AM
13000510.0,Aggiornamento dettagli per Scelta Welfare ,07-JUN-24 04.39.15.952000 PM
9609.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 11.52.38.841000 AM
16941.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.39.51.424000 AM
5110.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 04.02.35.501000 PM
5983.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.49.30.425000 AM
5682.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.59.54.948000 AM
17880.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 12.04.55.430000 PM
9173.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.38.33.423000 AM
13000739.0,Dettaglio elenco Cedolini e CU disponibili al download,03-JUN-24 11.35.18.014000 AM
6962.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.50.53.093000 AM
5740.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.39.38.208000 AM
6217.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.33.16.296000 AM
18716.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.40.01.336000 AM
13001430.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.41.09.768000 AM
5146.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,04-JUN-24 03.06.36.135000 PM
5797.0,Aggiornamento dettagli per Scelta Welfare ,07-JUN-24 04.35.11.186000 PM
5210.0,Aggiornamento dettagli per Scelta Welfare ,07-JUN-24 04.00.16.291000 PM
9550.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 12.05.11.975000 PM
8025.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.45.11.139000 AM
13000846.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.53.13.854000 AM
18236.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,05-JUN-24 10.27.07.883000 AM
8079.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.48.09.454000 AM
5744.0,Download PDF dalla sezione Cedolini,03-JUN-24 11.40.50.742000 AM
13001209.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.54.05.058000 AM
5559.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.45.34.181000 AM
13002672.0,Recupero dettagliutente per Scelta Welfare,19-JUN-24 04.33.18.009000 PM
13000889.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.51.40.406000 AM
13002519.0,Dettaglio elenco Cedolini e CU disponibili al download,07-JUN-24 04.00.42.063000 PM
5642.0,Download PDF dalla sezione Cedolini,19-JUN-24 04.49.17.005000 PM
9147.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.49.16.038000 AM
6806.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.43.17.082000 AM
5297.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-JUN-24 04.03.38.781000 PM
13002071.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 04.16.54.750000 PM
13001544.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.44.38.208000 AM
7191.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.45.47.125000 AM
16672.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.59.11.076000 AM
18382.0,Dettaglio elenco Cedolini e CU disponibili al download,30-JUN-24 11.12.44.833000 PM
5941.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-JUN-24 03.33.26.058000 PM
15694.0,Dettaglio elenco Cedolini e CU disponibili al download,28-JUN-24 03.31.17.938000 PM
17149.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 07.45.56.114000 AM
5297.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,04-JUN-24 03.22.21.754000 PM
13002268.0,Download PDF dalla sezione Cedolini,07-JUN-24 03.32.55.617000 PM
5210.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 03.58.03.127000 PM
6457.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 03.33.57.269000 PM
13002604.0,Dettaglio elenco Cedolini e CU disponibili al download,19-JUN-24 03.34.13.734000 PM
5297.0,Recupero dettagliutente per Scelta Welfare,28-JUN-24 03.29.59.369000 PM
19437.0,Aggiornamento dettagli per Scelta Welfare ,07-JUN-24 04.00.18.805000 PM
5297.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 04.11.03.684000 PM
13001672.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.38.38.797000 AM
5400.0,Aggiornamento dettagli per Scelta Welfare ,07-JUN-24 04.37.47.365000 PM
6192.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.50.21.501000 AM
13002667.0,Lettura e accettazione dell'accordo di smartworking,19-JUN-24 09.15.57.000000 AM
5597.0,Download PDF dalla sezione Cedolini,03-JUN-24 11.33.33.357000 AM
16941.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.39.51.463000 AM
8031.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.33.39.788000 AM
15860.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 10.40.46.073000 AM
15856.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 10.41.53.772000 AM
13001283.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,17-JUN-24 11.44.15.695000 AM
13001715.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 04.38.56.151000 PM
12081419.0,Download PDF dalla sezione Cedolini,19-JUN-24 04.22.54.991000 PM
13001718.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,04-JUN-24 03.23.17.771000 PM
13002418.0,Recupero dettagliutente per Scelta Welfare,28-JUN-24 04.30.55.248000 PM
6963.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 11.19.24.279000 AM
5297.0,Recupero dettagliutente per Scelta Welfare,28-JUN-24 03.26.55.545000 PM
7088.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.34.31.171000 AM
7444.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 12.02.48.377000 PM
15798.0,Dettaglio elenco Cedolini e CU disponibili al download,28-JUN-24 03.17.22.295000 PM
18011.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,03-JUN-24 11.35.44.202000 AM
6836.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 11.49.09.505000 AM
5642.0,Download PDF dalla sezione Cedolini,19-JUN-24 04.49.37.065000 PM
7816.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.59.16.104000 AM
11236.0,Aggiornamento dettagli per Scelta Welfare ,03-JUN-24 12.01.25.375000 PM
5297.0,Recupero dettagliutente per Scelta Welfare,04-JUN-24 03.11.59.521000 PM
13001236.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-JUN-24 11.30.50.614000 AM
13001716.0,Download PDF dalla sezione Cedolini,11-JUN-24 11.29.35.245000 AM
5874.0,Recupero dettagliutente per Scelta Welfare,03-JUN-24 11.35.24.676000 AM
9418.0,Dettaglio elenco Cedolini e CU disponibili al download,24-JUN-24 10.23.44.835000 AM
19176.0,Download PDF dalla sezione Cedolini,08-JUN-24 05.44.39.352000 PM
8872.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,24-JUN-24 11.33.41.726000 AM
6619.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 11.32.05.562000 AM
18112.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,17-JUN-24 11.57.35.871000 AM
13000329.0,Dettaglio elenco Cedolini e CU disponibili al download,24-JUN-24 11.28.11.821000 AM
5297.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-JUN-24 10.51.06.508000 AM
6264.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 10.31.40.425000 PM
13001142.0,Recupero dettagliutente per Scelta Welfare,11-JUN-24 04.06.29.644000 PM
17471.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,11-JUN-24 05.23.54.098000 PM
13002601.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,11-JUN-24 11.55.29.575000 AM
17345.0,Download PDF dalla sezione Cedolini,11-JUN-24 11.36.27.035000 AM
7152.0,Dettaglio elenco Cedolini e CU disponibili al download,11-JUN-24 11.28.38.060000 AM
13000145.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 11.41.50.690000 AM
13001325.0,Dettaglio elenco Cedolini e CU disponibili al download,11-JUN-24 12.10.39.175000 PM
17857.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,08-JUN-24 05.53.48.185000 PM
7865.0,Aggiornamento dettagli per Scelta Welfare ,10-JUN-24 07.21.32.688000 PM
13001999.0,Dettaglio elenco Cedolini e CU disponibili al download,24-JUN-24 12.03.00.921000 PM
13001642.0,Aggiornamento dettagli per Scelta Welfare ,08-JUN-24 05.46.10.744000 PM
7176.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 08.29.38.982000 PM
6631.0,Aggiornamento dettagli per Scelta Welfare ,06-JUN-24 11.22.33.630000 AM
17528.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,11-JUN-24 04.19.01.669000 PM
13002673.0,Recupero dettagliutente per Scelta Welfare,19-JUN-24 08.54.01.410000 AM
13001751.0,Dettaglio elenco Cedolini e CU disponibili al download,12-JUN-24 04.32.24.113000 PM
9826.0,Download PDF dalla sezione Cedolini,11-JUN-24 02.53.15.240000 PM
8791.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 04.30.12.931000 PM
11980973.0,Dettaglio elenco Cedolini e CU disponibili al download,06-JUN-24 08.36.39.161000 AM
6511.0,Aggiornamento dettagli per Scelta Welfare ,06-JUN-24 08.27.19.482000 AM
6061.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 07.47.57.958000 AM
18431.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 07.41.29.872000 AM
5297.0,Recupero dettagliutente per Scelta Welfare,28-JUN-24 02.36.28.427000 PM
13001767.0,Dettaglio elenco Cedolini e CU disponibili al download,26-JUN-24 10.13.26.048000 PM
6174.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 11.10.31.090000 AM
7344.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 10.11.39.351000 PM
6065.0,Aggiornamento dettagli per Scelta Welfare ,10-JUN-24 07.30.41.854000 PM
5297.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 06.54.32.797000 PM
13001142.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,11-JUN-24 04.02.50.225000 PM
13001142.0,Recupero dettagliutente per Scelta Welfare,11-JUN-24 04.02.49.457000 PM
11511.0,Normal user enters the Provvidenza Figli page,11-JUN-24 05.17.19.578000 PM
5680.0,Recupero dettagliutente per Scelta Welfare,11-JUN-24 05.21.10.453000 PM
6264.0,Recupero dettagliutente per Scelta Welfare,07-JUN-24 10.31.59.258000 PM
13002006.0,Download PDF dalla sezione Cedolini,26-JUN-24 05.25.39.939000 PM
6264.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,07-JUN-24 10.31.40.421000 PM
12098385.0,Dettaglio elenco Cedolini e CU disponibili al download,11-JUN-24 02.01.39.528000 PM
13000847.0,Recupero dettagliutente per Scelta Welfare,05-JUN-24 12.34.32.307000 PM
5297.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-JUN-24 08.53.00.811000 AM
5635.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,05-JUN-24 01.29.35.036000 PM
15679.0,Recupero dettagliutente per Scelta Welfare,12-JUN-24 04.43.45.411000 PM
10707.0,Recupero dettagliutente per Scelta Welfare,11-JUN-24 04.51.59.956000 PM
13000958.0,Dettaglio elenco Cedolini e CU disponibili al download,26-JUN-24 04.42.11.313000 PM
13002673.0,Recupero dettagliutente per Scelta Welfare,19-JUN-24 08.54.05.907000 AM
17268.0,Recupero dettagliutente per Scelta Welfare,26-JUN-24 04.44.27.080000 PM
5297.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,28-JUN-24 02.36.45.120000 PM
5539.0,Dettaglio elenco Cedolini e CU disponibili al download,05-JUN-24 12.29.16.558000 PM
5842.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 11.31.51.704000 AM
17149.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 07.53.41.829000 AM
13000966.0,Recupero dettagliutente per Scelta Welfare,05-JUN-24 01.00.56.532000 PM
5463.0,Accesso alle funzionalità BackOffice di Cedolini e CU per dettaglio PDF caricati per società,26-JUN-24 05.21.20.769000 PM
17965.0,Dettaglio elenco Cedolini e CU disponibili al download,26-JUN-24 04.43.42.117000 PM
13000939.0,Dettaglio elenco Cedolini e CU disponibili al download,26-JUN-24 05.15.12.141000 PM
13001938.0,Dettaglio elenco Cedolini e CU disponibili al download,26-JUN-24 05.14.42.631000 PM
13002535.0,Download PDF dalla sezione Cedolini,27-JUN-24 02.21.59.426000 PM
13000299.0,Dettaglio elenco Cedolini e CU disponibili al download,11-JUN-24 02.48.17.932000 PM
5907.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 08.48.10.667000 PM
13000165.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-JUN-24 11.53.05.627000 AM
5297.0,Recupero dettagliutente per Scelta Welfare,06-JUN-24 11.43.13.630000 AM
7923.0,Recupero dettagliutente per Scelta Welfare,10-JUN-24 08.54.08.277000 PM
8733.0,Download PDF dalla sezione Cedolini,27-JUN-24 02.36.14.239000 PM
5842.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,06-JUN-24 11.31.52.077000 AM
