CASE_ID,LG_OPCODE_DESCRIPTION,LG_LOG_TIME_TIMESTAMP
5332.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.13.39.582000 PM
5961.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.44.56.520000 PM
13000848.0,Download PDF dalla sezione Cedolini,04-OCT-23 03.07.40.776000 PM
16010.0,Normal user enters the Provvidenza Figli page,15-OCT-23 10.44.00.119000 AM
7193.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 03.05.32.374000 PM
5592.0,HR/Normal user tries to update the answer,04-OCT-23 03.10.01.770000 PM
6519.0,HR/Normal user tries to update the answer,04-OCT-23 03.25.02.429000 PM
6551.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 05.49.43.932000 PM
18139.0,HR/Normal user tries to update the answer,04-OCT-23 04.19.53.442000 PM
5438.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.26.52.650000 PM
7096.0,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,04-OCT-23 11.14.20.593000 AM
9405.0,HR/Normal user tries to update the answer,13-OCT-23 06.37.41.403000 PM
6195.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.46.06.290000 PM
6531.0,HR/Normal user tries to update the answer,04-OCT-23 03.04.12.973000 PM
7044.0,Download PDF dalla sezione Cedolini,26-OCT-23 08.20.23.572000 AM
5612.0,HR/Normal user tries to update the answer,04-OCT-23 02.46.39.793000 PM
5053.0,HR/Normal user tries to update the answer,04-OCT-23 04.36.12.804000 PM
6850.0,Normal user assign new grade for the child while creating a request,13-OCT-23 04.01.11.196000 PM
7446.0,Download PDF dalla sezione Cedolini,06-OCT-23 10.32.06.602000 AM
13001798.0,Dettaglio elenco Cedolini e CU disponibili al download,26-OCT-23 02.39.21.175000 PM
5692.0,Dettaglio elenco Cedolini e CU disponibili al download,26-OCT-23 04.35.37.101000 PM
13000144.0,Dettaglio elenco Cedolini e CU disponibili al download,27-OCT-23 03.39.33.699000 PM
,Recupero dettagli utente per Scelta orario di lavoro,31-OCT-23 11.11.05.395000 AM
13001578.0,Recupero dettagli utente per Scelta orario di lavoro,27-OCT-23 11.07.41.165000 AM
8325.0,HR/Normal user tries to update the answer,13-OCT-23 02.54.24.305000 PM
6273.0,HR/Normal user tries to update the answer,04-OCT-23 02.47.04.961000 PM
13000389.0,Dettaglio elenco Cedolini e CU disponibili al download,27-OCT-23 12.16.02.324000 PM
13001893.0,Lettura e accettazione dell'accordo di smartworking,27-OCT-23 09.08.15.621000 AM
7216.0,HR user tries to load Funzioni Batch,03-OCT-23 12.35.28.184000 PM
17551.0,Dettaglio elenco Cedolini e CU disponibili al download,28-OCT-23 03.00.09.501000 PM
9613.0,Normal user enters the Provvidenza Figli page,03-OCT-23 01.39.55.930000 PM
13000157.0,Download PDF dalla sezione Cedolini,30-OCT-23 05.00.00.246000 PM
9147.0,Dettaglio elenco Cedolini e CU disponibili al download,27-OCT-23 12.49.38.294000 PM
7109.0,HR/Normal user tries to update the answer,04-OCT-23 03.10.43.783000 PM
6245.0,Dettaglio elenco Cedolini e CU disponibili al download,03-OCT-23 01.40.22.516000 PM
5495.0,HR/Normal user tries to update the answer,10-OCT-23 12.35.35.957000 PM
7002.0,Normal user tries to create new Provvidenza request for a child,10-OCT-23 08.55.06.844000 AM
13001213.0,Dettaglio elenco Cedolini e CU disponibili al download,27-OCT-23 09.05.53.984000 AM
7016.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.36.35.296000 PM
7147.0,HR/Normal user tries to update the answer,04-OCT-23 03.06.14.809000 PM
6547.0,Dettaglio elenco Cedolini e CU disponibili al download,04-OCT-23 03.45.15.196000 PM
13001231.0,Normal user enters the Provvidenza Figli page,05-OCT-23 09.26.35.965000 AM
6238.0,Normal user enters the Provvidenza Figli page,13-OCT-23 08.30.36.259000 AM
7163.0,HR/Normal user tries to update the answer,04-OCT-23 06.26.32.407000 PM
,Normal user tries to create new Provvidenza request for a child,04-OCT-23 03.03.08.194000 PM
5167.0,User filled the different financial instruments he owns across the group companies,10-OCT-23 08.46.33.057000 AM
7615.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.32.57.508000 PM
5987.0,HR/Normal user tries to update the answer,04-OCT-23 07.43.20.984000 PM
5262.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.16.09.717000 PM
16786.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.01.16.169000 PM
7516.0,Download PDF dalla sezione Cedolini,27-OCT-23 11.28.11.605000 AM
6612.0,Normal user update grade for a child,04-OCT-23 02.58.32.826000 PM
6556.0,HR/Normal user tries to update the answer,04-OCT-23 02.58.06.625000 PM
5782.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.01.14.251000 PM
5942.0,HR/Normal user tries to update the answer,04-OCT-23 02.59.28.649000 PM
5849.0,HR/Normal user tries to update the answer,04-OCT-23 02.17.16.518000 PM
18134.0,HR/Normal user tries to update the answer,04-OCT-23 03.16.08.334000 PM
7149.0,HR/Normal user tries to update the answer,04-OCT-23 03.04.03.315000 PM
7145.0,Normal user update grade for a child,04-OCT-23 06.22.16.891000 PM
5999.0,HR/Normal user tries to update the answer,05-OCT-23 04.12.52.581000 PM
7477.0,Download PDF dalla sezione Cedolini,04-OCT-23 03.23.01.407000 PM
7447.0,HR/Normal user tries to update the answer,04-OCT-23 02.59.41.911000 PM
6894.0,HR/Normal user tries to update the answer,04-OCT-23 02.15.54.346000 PM
6074.0,Normal user enters the Provvidenza Figli page,05-OCT-23 10.43.46.333000 AM
7726.0,HR/Normal user tries to update the answer,04-OCT-23 03.08.56.930000 PM
5958.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.17.05.567000 PM
9545.0,Normal user assign new grade for the child while creating a request,04-OCT-23 04.17.44.913000 PM
5562.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.20.12.152000 PM
6465.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.51.43.196000 PM
5816.0,HR/Normal user tries to update the answer,04-OCT-23 04.06.25.374000 PM
5504.0,HR/Normal user tries to update the answer,05-OCT-23 09.44.48.336000 AM
5999.0,HR/Normal user tries to update the answer,05-OCT-23 04.11.56.158000 PM
8325.0,Normal user tries to create new Provvidenza request for a child,13-OCT-23 02.53.57.844000 PM
8147.0,Normal user enters the Provvidenza Figli page,04-OCT-23 06.43.31.236000 PM
7707.0,Normal user enters the Provvidenza Figli page,04-OCT-23 04.01.19.587000 PM
7149.0,HR/Normal user tries to update the answer,04-OCT-23 03.03.57.636000 PM
5782.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.00.59.004000 PM
9097.0,HR/Normal user tries to update the answer,04-OCT-23 01.40.41.131000 PM
5683.0,HR/Normal user tries to update the answer,04-OCT-23 05.13.59.364000 PM
7269.0,Normal user assign new grade for the child while creating a request,04-OCT-23 02.32.25.992000 PM
5611.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.32.53.353000 PM
7269.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.10.162000 PM
6021.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.46.38.794000 PM
6067.0,Normal user tries to create new Provvidenza request for a child,05-OCT-23 12.59.39.483000 PM
5999.0,HR/Normal user tries to update the answer,05-OCT-23 04.12.14.784000 PM
7386.0,Dettaglio elenco Cedolini e CU disponibili al download,04-OCT-23 05.02.03.030000 PM
5497.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.30.105000 PM
6531.0,HR/Normal user tries to update the answer,04-OCT-23 03.05.15.141000 PM
5671.0,Normal / HR user updates the answer,05-OCT-23 11.15.10.396000 AM
7470.0,HR/Normal user tries to update the answer,04-OCT-23 02.34.26.846000 PM
5484.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.20.32.087000 PM
6017.0,HR/Normal user tries to update the answer,04-OCT-23 03.03.36.862000 PM
6869.0,Normal user update grade for a child,05-OCT-23 08.48.00.645000 AM
6998.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.18.08.378000 PM
5836.0,Normal user enters the Provvidenza Figli page,05-OCT-23 11.55.20.592000 PM
7267.0,HR/Normal user tries to update the answer,04-OCT-23 02.36.36.482000 PM
7058.0,Normal user tries to create new Provvidenza request for a child,05-OCT-23 10.19.55.982000 AM
6170.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.20.829000 PM
6093.0,HR/Normal user tries to update the answer,05-OCT-23 08.50.53.881000 AM
5896.0,HR/Normal user tries to update the answer,04-OCT-23 02.37.07.234000 PM
6243.0,HR/Normal user tries to update the answer,04-OCT-23 05.02.08.004000 PM
5254.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.37.08.154000 PM
6547.0,HR/Normal user tries to update the answer,04-OCT-23 03.22.09.232000 PM
7088.0,Normal user tries to create new Provvidenza request for a child,05-OCT-23 08.46.47.241000 AM
,Normal user enters the Provvidenza Figli page,05-OCT-23 03.31.53.582000 PM
15457.0,HR/Normal user tries to update the answer,04-OCT-23 03.01.38.470000 PM
6281.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.12.082000 PM
5477.0,Normal user update grade for a child,04-OCT-23 02.19.03.153000 PM
5378.0,HR/Normal user tries to update the answer,04-OCT-23 05.34.47.919000 PM
5836.0,Normal user enters the Provvidenza Figli page,05-OCT-23 11.56.09.685000 PM
7707.0,HR/Normal user tries to update the answer,04-OCT-23 04.00.22.333000 PM
15694.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.58.26.479000 PM
6926.0,Normal user assign new grade for the child while creating a request,04-OCT-23 01.41.11.305000 PM
5671.0,Normal user tries to create new Provvidenza request for a child,05-OCT-23 11.14.04.198000 AM
16786.0,HR/Normal user tries to update the answer,04-OCT-23 02.58.54.776000 PM
5435.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.22.38.613000 PM
6470.0,HR/Normal user tries to update the answer,04-OCT-23 01.42.21.734000 PM
6583.0,HR/Normal user tries to update the answer,04-OCT-23 02.58.10.135000 PM
7193.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.05.32.744000 PM
8330.0,HR/Normal user tries to update the answer,04-OCT-23 04.17.41.981000 PM
8061.0,HR/Normal user tries to update the answer,04-OCT-23 02.20.25.060000 PM
5241.0,HR/Normal user tries to update the answer,04-OCT-23 03.43.49.928000 PM
6467.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.05.22.280000 PM
6067.0,HR/Normal user tries to update the answer,05-OCT-23 12.59.07.673000 PM
6764.0,Normal user enters the Provvidenza Figli page,04-OCT-23 04.47.37.529000 PM
5592.0,Normal / HR user updates the answer,04-OCT-23 03.03.27.197000 PM
7783.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.33.55.063000 PM
6372.0,Normal user enters the Provvidenza Figli page,04-OCT-23 01.57.13.623000 PM
16468.0,Download PDF dalla sezione Cedolini,27-OCT-23 09.44.27.983000 AM
6358.0,HR/Normal user tries to update the answer,04-OCT-23 01.43.59.586000 PM
6556.0,HR/Normal user tries to update the answer,04-OCT-23 02.58.21.978000 PM
18681.0,Download PDF dalla sezione Cedolini,27-OCT-23 09.08.43.042000 AM
5671.0,Normal user tries to create new Provvidenza request for a child,05-OCT-23 11.12.39.961000 AM
8007.0,Normal user update grade for a child,04-OCT-23 04.31.57.235000 PM
5758.0,HR/Normal user tries to update the answer,04-OCT-23 04.56.45.329000 PM
13001715.0,Dettaglio elenco Cedolini e CU disponibili al download,23-OCT-23 09.19.39.271000 AM
7088.0,HR/Normal user tries to update the answer,05-OCT-23 08.48.10.323000 AM
5854.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 01.44.21.563000 PM
7312.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.24.851000 PM
5753.0,HR/Normal user tries to update the answer,04-OCT-23 05.33.50.323000 PM
5671.0,HR/Normal user tries to update the answer,05-OCT-23 11.15.12.788000 AM
6122.0,HR/Normal user tries to update the answer,04-OCT-23 03.42.00.439000 PM
6735.0,Normal user assign new grade for the child while creating a request,05-OCT-23 03.35.05.293000 PM
7487.0,HR/Normal user tries to update the answer,04-OCT-23 01.41.15.768000 PM
14669.0,Normal user assign new grade for the child while creating a request,04-OCT-23 04.04.35.632000 PM
6076.0,HR/Normal user tries to update the answer,04-OCT-23 04.29.00.078000 PM
5600.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.04.55.603000 PM
7357.0,HR/Normal user tries to update the answer,05-OCT-23 10.23.35.847000 AM
7615.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.12.925000 PM
6131.0,HR/Normal user tries to update the answer,04-OCT-23 01.45.37.606000 PM
5241.0,HR/Normal user tries to update the answer,04-OCT-23 03.43.37.264000 PM
6612.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.58.49.635000 PM
6652.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.02.51.523000 PM
13001880.0,Dettaglio elenco Cedolini e CU disponibili al download,25-OCT-23 12.16.12.503000 PM
13000144.0,Dettaglio elenco Cedolini e CU disponibili al download,27-OCT-23 03.39.35.516000 PM
16385.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.35.22.140000 PM
6718.0,HR/Normal user tries to update the answer,04-OCT-23 01.43.18.093000 PM
5535.0,HR/Normal user tries to update the answer,04-OCT-23 04.56.25.820000 PM
7903.0,Normal user enters the Provvidenza Figli page,04-OCT-23 01.55.35.805000 PM
7018.0,HR/Normal user tries to update the answer,04-OCT-23 01.38.54.282000 PM
7081.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.57.34.522000 PM
6990.0,HR/Normal user tries to update the answer,04-OCT-23 01.41.46.128000 PM
5643.0,HR/Normal user tries to update the answer,04-OCT-23 02.59.26.151000 PM
6556.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.58.57.958000 PM
13000371.0,Download PDF dalla sezione Cedolini,03-OCT-23 09.42.35.091000 AM
5643.0,HR/Normal user tries to update the answer,04-OCT-23 02.58.59.331000 PM
6882.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 01.40.00.167000 PM
6270.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.37.14.423000 PM
13001716.0,Download PDF dalla sezione Cedolini,27-OCT-23 10.18.26.232000 AM
,HR/Normal user tries to update the answer,04-OCT-23 03.03.25.371000 PM
6017.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.02.25.929000 PM
7312.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.27.007000 PM
5942.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.59.21.234000 PM
6583.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.58.47.061000 PM
6882.0,HR/Normal user tries to update the answer,04-OCT-23 01.40.04.499000 PM
6556.0,Normal / HR user updates the answer,04-OCT-23 02.58.31.802000 PM
6619.0,Normal / HR user updates the answer,04-OCT-23 01.58.16.720000 PM
6149.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.35.40.509000 PM
5782.0,HR/Normal user tries to update the answer,04-OCT-23 03.01.31.788000 PM
7256.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.58.46.275000 PM
7949.0,Normal user enters the Provvidenza Figli page,04-OCT-23 04.29.12.538000 PM
8262.0,Dettaglio elenco Cedolini e CU disponibili al download,27-OCT-23 12.28.51.056000 PM
6624.0,Normal user enters the Provvidenza Figli page,04-OCT-23 01.42.45.898000 PM
7355.0,Normal user assign new grade for the child while creating a request,04-OCT-23 02.17.22.972000 PM
5879.0,Normal user enters the Provvidenza Figli page,04-OCT-23 10.01.00.548000 PM
5768.0,HR/Normal user tries to update the answer,04-OCT-23 02.21.25.992000 PM
5408.0,Normal user enters the Provvidenza Figli page,17-OCT-23 09.21.54.421000 PM
5658.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.58.43.645000 PM
19449.0,Dettaglio elenco Cedolini e CU disponibili al download,04-OCT-23 04.57.56.625000 PM
6017.0,HR/Normal user tries to update the answer,04-OCT-23 03.02.49.460000 PM
16385.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.36.05.249000 PM
5601.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 04.57.34.627000 PM
8007.0,Normal / HR user updates the answer,04-OCT-23 04.29.35.032000 PM
6900.0,HR/Normal user tries to update the answer,04-OCT-23 02.16.17.417000 PM
6713.0,Dettaglio elenco Cedolini e CU disponibili al download,04-OCT-23 04.55.27.237000 PM
6456.0,HR/Normal user tries to update the answer,04-OCT-23 03.21.16.374000 PM
5683.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 05.13.35.323000 PM
6164.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.05.08.747000 PM
16385.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.36.10.990000 PM
6547.0,HR/Normal user tries to update the answer,04-OCT-23 03.22.37.717000 PM
7593.0,HR/Normal user tries to update the answer,04-OCT-23 03.00.39.333000 PM
6467.0,HR tried to update grade,04-OCT-23 03.04.55.944000 PM
7593.0,HR/Normal user tries to update the answer,04-OCT-23 03.00.42.872000 PM
5477.0,Normal / HR user updates the answer,04-OCT-23 02.19.26.150000 PM
13000479.0,Download PDF dalla sezione Cedolini,17-OCT-23 11.27.35.305000 AM
7149.0,HR/Normal user tries to update the answer,04-OCT-23 03.03.59.797000 PM
5592.0,HR/Normal user tries to update the answer,04-OCT-23 03.03.14.002000 PM
,Normal user tries to create new Provvidenza request for a child,27-OCT-23 02.27.27.457000 PM
6652.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.04.34.266000 PM
6531.0,HR/Normal user tries to update the answer,04-OCT-23 03.05.02.997000 PM
5262.0,HR/Normal user tries to update the answer,04-OCT-23 02.16.16.861000 PM
7312.0,HR/Normal user tries to update the answer,04-OCT-23 02.33.21.183000 PM
6182.0,HR/Normal user tries to update the answer,04-OCT-23 03.02.07.238000 PM
6076.0,Dettaglio elenco Cedolini e CU disponibili al download,04-OCT-23 04.30.48.461000 PM
5535.0,HR/Normal user tries to update the answer,04-OCT-23 04.55.13.392000 PM
7564.0,HR/Normal user tries to update the answer,04-OCT-23 03.44.51.784000 PM
19323.0,Download PDF dalla sezione Cedolini,25-OCT-23 04.14.58.084000 PM
7145.0,Normal user update grade for a child,04-OCT-23 06.22.24.560000 PM
15457.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 03.01.23.772000 PM
15600.0,HR/Normal user tries to update the answer,04-OCT-23 03.18.47.182000 PM
6467.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.02.32.873000 PM
6900.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.16.47.454000 PM
13000322.0,Dettaglio elenco Cedolini e CU disponibili al download,04-OCT-23 03.02.45.097000 PM
6199.0,Normal user enters the Provvidenza Figli page,04-OCT-23 06.23.08.262000 PM
17394.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 12.39.27.876000 PM
13000153.0,A valid user enters the MIFID page details of the user would be logged,31-OCT-23 08.29.34.111000 AM
13001894.0,Lettura e accettazione dell'accordo di smartworking,25-OCT-23 10.41.29.694000 AM
5484.0,HR/Normal user tries to update the answer,04-OCT-23 03.20.46.423000 PM
5704.0,Normal user tries to create new Provvidenza request for a child,31-OCT-23 04.41.35.461000 PM
5901.0,HR/Normal user tries to update the answer,04-OCT-23 03.17.42.830000 PM
5896.0,Normal user assign new grade for the child while creating a request,04-OCT-23 02.36.47.804000 PM
8449.0,HR/Normal user tries to update the answer,25-OCT-23 03.04.25.882000 PM
6243.0,HR/Normal user tries to update the answer,04-OCT-23 05.00.48.991000 PM
7129.0,HR/Normal user tries to update the answer,04-OCT-23 02.34.39.600000 PM
6486.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 01.58.42.111000 PM
5999.0,Normal user enters the Provvidenza Figli page,05-OCT-23 04.11.27.621000 PM
5501.0,HR/Normal user tries to update the answer,04-OCT-23 02.56.41.440000 PM
6358.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 01.45.31.292000 PM
13000159.0,Download PDF dalla sezione Cedolini,02-OCT-23 12.15.43.245000 PM
7752.0,HR/Normal user tries to update the answer,04-OCT-23 02.38.08.753000 PM
6152.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.30.44.470000 PM
5497.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.35.14.344000 PM
5677.0,HR/Normal user tries to update the answer,04-OCT-23 01.49.21.366000 PM
7593.0,HR/Normal user tries to update the answer,04-OCT-23 02.57.27.827000 PM
7207.0,Normal user assign new grade for the child while creating a request,04-OCT-23 01.49.24.776000 PM
5984.0,HR/Normal user tries to update the answer,04-OCT-23 01.50.52.344000 PM
5721.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.34.15.612000 PM
5896.0,HR/Normal user tries to update the answer,04-OCT-23 02.37.04.611000 PM
9497.0,HR/Normal user tries to update the answer,04-OCT-23 01.58.37.260000 PM
12098385.0,Dettaglio elenco Cedolini e CU disponibili al download,17-OCT-23 10.26.30.855000 AM
6119.0,Normal user enters the Provvidenza Figli page,13-OCT-23 06.36.33.443000 AM
6131.0,HR/Normal user tries to update the answer,04-OCT-23 01.45.14.875000 PM
15600.0,Normal user enters the Provvidenza Figli page,04-OCT-23 03.18.24.808000 PM
7115.0,Download PDF dalla sezione Cedolini,04-OCT-23 02.36.32.823000 PM
7111.0,Normal user assign new grade for the child while creating a request,04-OCT-23 01.58.42.721000 PM
8399.0,HR/Normal user tries to update the answer,04-OCT-23 02.54.09.877000 PM
5831.0,Normal user assign new grade for the child while creating a request,04-OCT-23 03.37.04.762000 PM
7813.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 01.50.35.878000 PM
6016.0,HR/Normal user tries to update the answer,04-OCT-23 01.50.11.263000 PM
6770.0,Normal / HR user updates the answer,04-OCT-23 01.53.26.108000 PM
7123.0,Normal user assign new grade for the child while creating a request,04-OCT-23 01.50.03.889000 PM
7906.0,Normal user assign new grade for the child while creating a request,04-OCT-23 01.40.57.611000 PM
5934.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 08.55.11.607000 PM
13001234.0,Download PDF dalla sezione Cedolini,10-OCT-23 06.05.03.846000 PM
7675.0,Normal user enters the Provvidenza Figli page,04-OCT-23 05.36.52.374000 PM
5781.0,HR/Normal user tries to update the answer,04-OCT-23 02.34.59.676000 PM
6376.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 01.53.02.181000 PM
16805.0,HR/Normal user tries to update the answer,04-OCT-23 01.45.16.831000 PM
13001231.0,HR/Normal user tries to update the answer,05-OCT-23 09.29.54.056000 AM
7267.0,HR/Normal user tries to update the answer,04-OCT-23 02.35.57.228000 PM
5913.0,HR/Normal user tries to update the answer,04-OCT-23 01.52.58.811000 PM
7447.0,Normal user tries to create new Provvidenza request for a child,04-OCT-23 02.59.04.042000 PM
6992.0,Normal user enters the Provvidenza Figli page,04-OCT-23 01.48.40.377000 PM
6349.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.32.39.658000 PM
7876.0,Normal user enters the Provvidenza Figli page,04-OCT-23 01.48.25.393000 PM
6059.0,HR/Normal user tries to update the answer,04-OCT-23 01.47.18.083000 PM
6371.0,Normal user assign new grade for the child while creating a request,04-OCT-23 01.40.47.377000 PM
6050.0,HR/Normal user tries to update the answer,04-OCT-23 01.41.09.470000 PM
5658.0,HR/Normal user tries to update the answer,04-OCT-23 02.58.28.459000 PM
7375.0,Normal user enters the Provvidenza Figli page,04-OCT-23 02.56.15.182000 PM
6947.0,HR/Normal user tries to update the answer,04-OCT-23 05.25.42.532000 PM
5846.0,HR/Normal user tries to update the answer,04-OCT-23 02.31.08.276000 PM
