SYSTEM_ID,CASE_ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,13000739,GBS08010,-1,12/11/2024 15:04:12,,5.90.251.25,,INTERNET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,12-NOV-24 03.04.12.501000 PM
MySella,13002700,BSABE,9133236,07/11/2024 09:46:52,,213.218.53.172,,INTRANET,DIPENDENTE,099211,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-NOV-24 09.46.52.433000 AM
MySella,13000264,GBS07307,-1,13/11/2024 15:18:50,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-NOV-24 03.18.50.835000 PM
MySella,9906,GBS10456,-1,13/11/2024 15:34:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-NOV-24 03.34.24.768000 PM
MySella,16394,AX2081,11142530,24/11/2024 21:46:30,,151.36.216.224,,INTERNET,DIPENDENTE,FK0067,,10824272,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,24-NOV-24 09.46.30.579000 PM
MySella,13002538,GBS10152,-1,12/11/2024 15:09:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,12-NOV-24 03.09.08.305000 PM
MySella,19235,GBS07082,-1,27/11/2024 17:26:42,,93.38.167.227,,INTERNET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-NOV-24 05.26.42.678000 PM
MySella,6556,GBS00564,-1,19/11/2024 11:50:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-NOV-24 11.50.35.562000 AM
MySella,13000371,STS513,12278492,19/11/2024 11:38:40,,213.218.53.172,,INTRANET,DIPGRUPPO,ST1013,,1483455,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-NOV-24 11.38.40.780000 AM
MySella,13002337,GBS09871,-1,27/11/2024 16:38:35,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-NOV-24 04.38.35.152000 PM
MySella,13002076,GBS09596,-1,13/11/2024 15:56:29,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,13-NOV-24 03.56.29.193000 PM
MySella,13000844,GBS08169,-1,27/11/2024 16:59:15,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-NOV-24 04.59.15.180000 PM
MySella,13002975,GBS10720,-1,26/11/2024 08:15:46,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 08.15.46.188000 AM
MySella,6556,SIB307,2415324,19/11/2024 11:49:44,,213.218.53.172,,INTRANET,DIPENDENTE,001801,,1367924,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-NOV-24 11.49.44.394000 AM
MySella,13002296,GBS09836,-1,26/11/2024 13:28:26,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 01.28.26.257000 PM
MySella,8844,GBS03999,-1,26/11/2024 18:25:39,,93.150.243.241,,INTERNET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 06.25.39.327000 PM
MySella,13001767,GBS09434,-1,26/11/2024 07:51:37,,93.40.193.246,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 07.51.37.934000 AM
MySella,13002296,GBS09836,-1,26/11/2024 13:28:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 01.28.28.537000 PM
MySella,8171,GBS06909,-1,26/11/2024 18:14:40,,172.226.15.59,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 06.14.40.814000 PM
MySella,13002832,GBS10537,-1,26/11/2024 18:11:52,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 06.11.52.735000 PM
MySella,13003015,SHBAD5,13360826,07/11/2024 09:08:51,,213.218.53.172,,INTRANET,DIPENDENTE,099C24,,1483455,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-NOV-24 09.08.51.527000 AM
MySella,13002066,GBS09580,-1,30/11/2024 10:40:36,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-NOV-24 10.40.36.644000 AM
MySella,13002736,GBS10415,-1,27/11/2024 19:45:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-NOV-24 07.45.13.398000 PM
MySella,14344,GBS05408,-1,27/11/2024 18:58:42,,5.90.118.91,,INTERNET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-NOV-24 06.58.42.574000 PM
MySella,13001057,GBS08417,-1,26/11/2024 14:12:49,,81.56.80.244,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 02.12.49.225000 PM
MySella,13003015,SHBAD5,13360826,07/11/2024 09:09:28,,213.218.53.172,,INTRANET,DIPENDENTE,099C24,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,07-NOV-24 09.09.28.094000 AM
MySella,5975,SHBS31,1513519,19/11/2024 10:38:00,,213.218.53.172,,INTRANET,DIPENDENTE,099257,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,19-NOV-24 10.38.00.011000 AM
MySella,13000624,GBS07900,-1,26/11/2024 14:06:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-NOV-24 02.06.24.072000 PM
MySella,9745,BSZS6,7962341,19/11/2024 10:13:03,,213.218.53.172,,INTRANET,DIPENDENTE,099E26,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-NOV-24 10.13.03.963000 AM
MySella,5271,STS001,1582521,19/11/2024 10:13:01,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0014,,1483455,RUMODHR_FL_UPD_GR,,,,,,,,,,,SUCCESS,Normal user update grade for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,19-NOV-24 10.13.01.014000 AM
MySella,6199,BSQG2,2926,11/11/2024 11:10:58,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,11-NOV-24 11.10.58.454000 AM
MySella,7716,GBS01488,-1,01/11/2024 12:51:15,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-NOV-24 12.51.15.844000 PM
MySella,8002,GBS01861,-1,01/11/2024 11:56:29,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-NOV-24 11.56.29.039000 AM
MySella,6199,BSQG2,2926,11/11/2024 11:10:35,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,11-NOV-24 11.10.35.230000 AM
MySella,13002115,BS898,7748915,11/11/2024 11:30:06,,213.218.53.172,,INTRANET,DIPENDENTE,08G88G,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,11-NOV-24 11.30.06.791000 AM
MySella,6199,BSQG2,2926,11/11/2024 11:46:56,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,11-NOV-24 11.46.56.660000 AM
MySella,6199,BSQG2,2926,11/11/2024 11:01:20,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,11-NOV-24 11.01.20.027000 AM
