SYSTEM_ID,CASE_ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,6172,GBS00612,-1,11/07/2024 09:27:56,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,11-JUL-24 09.27.56.449000 AM
MySella,8007,BSNC2,2497372,16/07/2024 12:54:55,,213.218.53.172,,INTRANET,DIPENDENTE,040840,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,16-JUL-24 12.54.55.924000 PM
MySella,8007,BSNC2,2497372,16/07/2024 12:52:38,,213.218.53.172,,INTRANET,DIPENDENTE,040840,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,16-JUL-24 12.52.38.552000 PM
MySella,13001358,GBS09134,-1,05/07/2024 14:48:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-24 02.48.20.453000 PM
MySella,13001060,SIB662,12562197,24/07/2024 15:13:35,,213.218.53.172,,INTRANET,DIPENDENTE,099E35,,1367924,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,24-JUL-24 03.13.35.831000 PM
MySella,7262,BSHO1,1452490,30/07/2024 11:09:18,,213.218.53.172,,INTRANET,DIPENDENTE,0Q98Q9,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JUL-24 11.09.18.398000 AM
MySella,13002729,SIB809,13222784,24/07/2024 14:22:32,,213.218.53.172,,INTRANET,DIPENDENTE,099393,,1367924,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,24-JUL-24 02.22.32.444000 PM
MySella,13000152,BS222,12213283,01/07/2024 20:37:53,,213.218.53.172,,INTRANET,DIPENDENTE,099211,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-24 08.37.53.885000 PM
MySella,13000855,GBS08183,-1,02/07/2024 09:57:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-24 09.57.31.305000 AM
MySella,8099,BSOH8,1442531,19/07/2024 16:18:32,,213.218.53.172,,INTRANET,DIPENDENTE,099D84,,1,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-JUL-24 04.18.32.134000 PM
MySella,13001057,GBS08417,-1,24/07/2024 09:20:38,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,24-JUL-24 09.20.38.513000 AM
MySella,13000371,STS513,12278492,25/07/2024 15:48:23,,213.218.53.172,,INTRANET,DIPGRUPPO,ST1013,,1483455,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,25-JUL-24 03.48.23.820000 PM
MySella,11509,GBS10227,-1,30/07/2024 18:06:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JUL-24 06.06.12.992000 PM
MySella,19481,GBS07188,-1,04/07/2024 09:18:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-JUL-24 09.18.24.192000 AM
MySella,13002462,GBS10062,-1,31/07/2024 08:16:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,31-JUL-24 08.16.45.221000 AM
MySella,9233,BSZL5,7314819,04/07/2024 09:49:41,,213.218.53.172,,INTRANET,DIPENDENTE,079404,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,04-JUL-24 09.49.41.253000 AM
MySella,13001672,GBS09139,-1,04/07/2024 08:53:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-JUL-24 08.53.11.654000 AM
MySella,13001691,GBS09164,-1,22/07/2024 15:21:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,22-JUL-24 03.21.32.213000 PM
MySella,13001924,GBS09806,-1,04/07/2024 09:44:48,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-JUL-24 09.44.48.170000 AM
MySella,17978,GBS06744,-1,15/07/2024 16:14:53,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-JUL-24 04.14.53.368000 PM
MySella,9756,GBS04916,-1,29/07/2024 12:46:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-JUL-24 12.46.51.639000 PM
MySella,17474,FBK195,13111848,22/07/2024 15:00:37,,213.218.53.172,,INTRANET,DIPENDENTE,FK0042,,10824272,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,22-JUL-24 03.00.37.979000 PM
MySella,13000132,GBS07244,-1,15/07/2024 17:15:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-JUL-24 05.15.19.239000 PM
MySella,6762,GBS00828,-1,30/07/2024 18:05:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JUL-24 06.05.51.447000 PM
MySella,17978,GBS06744,-1,15/07/2024 16:13:26,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-JUL-24 04.13.26.769000 PM
MySella,13002535,GBS10148,-1,30/07/2024 10:18:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,30-JUL-24 10.18.13.425000 AM
MySella,13001060,SIB662,12562197,24/07/2024 15:17:35,,213.218.53.172,,INTRANET,DIPENDENTE,099E35,,1367924,RUMODHR_FL_UPD_GR,,,,,,,,,,,SUCCESS,Normal user update grade for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,24-JUL-24 03.17.35.957000 PM
MySella,16335,BS07A,10886775,19/07/2024 16:20:43,,213.218.53.172,,INTRANET,DIPENDENTE,01B81B,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-JUL-24 04.20.43.357000 PM
MySella,5595,BSH65,1488,01/07/2024 21:42:34,,213.218.53.172,,INTRANET,DIPENDENTE,099D24,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-JUL-24 09.42.34.587000 PM
MySella,13001060,SIB662,12562197,24/07/2024 15:13:50,,213.218.53.172,,INTRANET,DIPENDENTE,099E35,,1367924,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,24-JUL-24 03.13.50.940000 PM
MySella,13001624,GBS09862,-1,15/07/2024 16:10:44,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-JUL-24 04.10.44.669000 PM
MySella,7424,GBS01229,-1,26/07/2024 10:30:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-JUL-24 10.30.24.535000 AM
MySella,13002729,SIB809,13222784,24/07/2024 14:23:45,,213.218.53.172,,INTRANET,DIPENDENTE,099393,,1367924,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,24-JUL-24 02.23.45.362000 PM
MySella,19496,GBS07193,-1,25/07/2024 09:32:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-JUL-24 09.32.00.345000 AM
MySella,13002575,GBS10194,-1,24/07/2024 15:09:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,24-JUL-24 03.09.13.677000 PM
MySella,18351,GBS06877,-1,19/07/2024 12:13:30,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-JUL-24 12.13.30.417000 PM
MySella,13001159,GBS08539,-1,23/07/2024 13:51:25,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,23-JUL-24 01.51.25.852000 PM
MySella,13002096,GBS09628,-1,21/07/2024 12:43:17,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,21-JUL-24 12.43.17.613000 PM
MySella,19211,GBS07050,-1,24/07/2024 11:45:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,24-JUL-24 11.45.32.537000 AM
MySella,16700,GBS06354,-1,19/07/2024 15:44:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-JUL-24 03.44.31.631000 PM
MySella,13002733,BSABH,13229857,22/07/2024 08:33:40,,213.218.53.172,,INTRANET,DIPENDENTE,099I83,,1,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,22-JUL-24 08.33.40.028000 AM
MySella,12131889,GBS07733,-1,02/07/2024 15:22:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,02-JUL-24 03.22.24.356000 PM
MySella,5297,BSQV0,1022,19/07/2024 12:08:28,,213.218.53.172,,INTRANET,DIPENDENTE,099618,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-JUL-24 12.08.28.979000 PM
MySella,13000777,STS548,12483729,16/07/2024 10:49:08,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0005,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,16-JUL-24 10.49.08.143000 AM
MySella,17474,FBK195,13111848,25/07/2024 09:11:20,,213.218.53.172,,INTRANET,DIPENDENTE,FK0042,,10824272,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,25-JUL-24 09.11.20.714000 AM
MySella,19496,GBS07193,-1,25/07/2024 09:32:09,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-JUL-24 09.32.09.117000 AM
MySella,13000542,GBS07654,-1,05/07/2024 16:06:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-24 04.06.31.153000 PM
MySella,13001940,GBS09468,-1,05/07/2024 11:54:52,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,05-JUL-24 11.54.52.320000 AM
MySella,5338,GBS00187,-1,01/07/2024 20:53:22,,213.218.41.195,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-24 08.53.22.171000 PM
MySella,13000534,GBS07648,-1,11/07/2024 23:14:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,11-JUL-24 11.14.08.896000 PM
MySella,13000028,GBS07693,-1,25/07/2024 10:11:57,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-JUL-24 10.11.57.581000 AM
MySella,18705,GBS07012,-1,27/07/2024 20:53:26,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-JUL-24 08.53.26.883000 PM
MySella,16796,GBS06224,-1,01/07/2024 16:30:09,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-JUL-24 04.30.09.384000 PM
MySella,7195,SIB108,1385641,19/07/2024 12:18:23,,213.218.53.172,,INTRANET,DIPENDENTE,099350,,1367924,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,19-JUL-24 12.18.23.845000 PM
MySella,13000514,GBS09049,-1,19/07/2024 12:30:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-JUL-24 12.30.19.080000 PM
MySella,9613,STS533,8521490,29/07/2024 12:59:15,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0112,,1483455,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,29-JUL-24 12.59.15.678000 PM
MySella,18351,GBS06877,-1,19/07/2024 12:14:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-JUL-24 12.14.20.964000 PM
MySella,13000105,BS666,12775771,25/07/2024 10:16:45,,213.218.53.172,,INTRANET,DIPENDENTE,099I72,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,25-JUL-24 10.16.45.745000 AM
MySella,13001214,GBS08602,-1,24/07/2024 17:14:58,,37.160.37.206,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,24-JUL-24 05.14.58.402000 PM
MySella,13000121,GBS07241,-1,29/07/2024 14:13:10,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-JUL-24 02.13.10.875000 PM
MySella,13002717,GBS10392,-1,18/07/2024 10:06:27,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-JUL-24 10.06.27.117000 AM
MySella,13002394,GBS10358,-1,29/07/2024 12:34:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-JUL-24 12.34.11.934000 PM
MySella,13001624,GBS09862,-1,25/07/2024 10:06:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-JUL-24 10.06.45.888000 AM
MySella,13002699,SHBACQ,13221017,11/07/2024 09:05:23,,213.218.53.172,,INTRANET,DIPENDENTE,099D47,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,11-JUL-24 09.05.23.739000 AM
MySella,9756,GBS04916,-1,29/07/2024 12:49:26,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-JUL-24 12.49.26.700000 PM
