SYSTEM_ID,CASE_ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,5173,BSQY2,858,01/03/2024 16:15:35,,213.218.53.172,,INTRANET,DIPENDENTE,099G98,,1,RUMODHR_FL_INS_GR,,,,,,,,,,,SUCCESS,Normal user assign new grade for the child while creating a request,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.15.35.725000 PM
MySella,6626,SHBQ70,1514144,07/03/2024 08:48:02,,213.218.53.172,,INTRANET,DIPENDENTE,099463,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,07-MAR-24 08.48.02.582000 AM
MySella,6199,BSQG2,2926,01/03/2024 10:55:42,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FLGT_TP_PRV,,,,,,,,,,,SUCCESS,HR user enters the Change Tipo Provvidenza  configuration,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 10.55.42.793000 AM
MySella,7044,BSOH0,1306443,01/03/2024 16:29:56,,213.218.53.172,,INTRANET,DIPENDENTE,099I78,,1,RUMODHR_FL_NW_REQ,,,,,,,,,,,SUCCESS,Normal user tries to create new Provvidenza request for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.29.56.383000 PM
MySella,6199,BSQG2,2926,18/03/2024 12:42:54,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,18-MAR-24 12.42.54.545000 PM
MySella,5323,STS002,1567986,01/03/2024 17:21:43,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0144,,1483455,RUMODHR_FL_NW_REQ,,,,,,,,,,,SUCCESS,Normal user tries to create new Provvidenza request for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 05.21.43.055000 PM
MySella,13001715,CS021,11078506,04/03/2024 14:27:43,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0914,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,04-MAR-24 02.27.43.965000 PM
MySella,5497,STS006,1700855,01/03/2024 16:53:06,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0204,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.53.06.620000 PM
MySella,5831,BSO28,1873,01/03/2024 15:49:15,,213.218.53.172,,INTRANET,DIPENDENTE,030403,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 03.49.15.329000 PM
MySella,5396,BSD38,1186,01/03/2024 15:51:05,,213.218.53.172,,INTRANET,DIPENDENTE,099I85,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 03.51.05.359000 PM
MySella,9882,BSZT7,8043483,04/03/2024 14:38:28,,213.218.53.172,,INTRANET,DIPENDENTE,099E16,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 02.38.28.540000 PM
MySella,5281,BSA70,1004,01/03/2024 16:17:13,,213.218.53.172,,INTRANET,DIPENDENTE,0B98B9,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.17.13.714000 PM
MySella,5264,STS052,1513988,07/03/2024 08:10:49,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0144,,1483455,RUMODHR_FL_INS_GR,,,,,,,,,,,SUCCESS,Normal user assign new grade for the child while creating a request,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,07-MAR-24 08.10.49.655000 AM
MySella,6783,BSOU7,692168,01/03/2024 15:51:00,,213.218.53.172,,INTRANET,DIPENDENTE,099F12,,1,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-MAR-24 03.51.00.551000 PM
MySella,5396,BSD38,1186,01/03/2024 15:50:43,,213.218.53.172,,INTRANET,DIPENDENTE,099I85,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 03.50.43.954000 PM
MySella,13001691,GBS09164,-1,18/03/2024 12:36:44,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-MAR-24 12.36.44.041000 PM
MySella,5509,SHB278,1513885,01/03/2024 16:28:35,,213.218.53.172,,INTRANET,DIPENDENTE,099328,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.28.35.960000 PM
MySella,7869,CS294,2309074,01/03/2024 16:21:25,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0674,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.21.25.573000 PM
MySella,5736,STS112,1514132,01/03/2024 16:51:18,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0112,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.51.18.794000 PM
MySella,5163,SHBR02,1589521,04/03/2024 14:17:29,,213.218.53.172,,INTRANET,DIPENDENTE,099C78,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 02.17.29.410000 PM
MySella,5509,SHB278,1513885,01/03/2024 16:24:03,,213.218.53.172,,INTRANET,DIPENDENTE,099328,,1483455,RUMODHR_FL_NW_REQ,,,,,,,,,,,SUCCESS,Normal user tries to create new Provvidenza request for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.24.03.127000 PM
MySella,5352,BSC23,1109,01/03/2024 16:59:11,,213.218.53.172,,INTRANET,DIPENDENTE,099A73,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.59.11.785000 PM
MySella,13000474,GBS07581,-1,26/03/2024 09:03:11,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-MAR-24 09.03.11.352000 AM
MySella,13000777,GBS08977,-1,26/03/2024 09:12:10,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-MAR-24 09.12.10.815000 AM
MySella,13001691,GBS09164,-1,26/03/2024 09:10:38,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,26-MAR-24 09.10.38.349000 AM
MySella,5753,BSPQ4,1737,01/03/2024 15:40:53,,213.218.53.172,,INTRANET,DIPENDENTE,099105,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 03.40.53.670000 PM
MySella,5224,BS842,919,01/03/2024 16:56:24,,213.218.53.172,,INTRANET,DIPENDENTE,008808,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.56.24.661000 PM
MySella,5753,BSPQ4,1737,01/03/2024 15:41:17,,213.218.53.172,,INTRANET,DIPENDENTE,099105,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 03.41.17.062000 PM
MySella,19217,GBS07052,-1,27/03/2024 09:25:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-MAR-24 09.25.37.984000 AM
MySella,5887,STS337,1514204,13/03/2024 08:56:29,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0112,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,13-MAR-24 08.56.29.693000 AM
MySella,16657,OBP134,11042204,27/03/2024 18:52:00,,213.218.53.172,,INTRANET,DIPGRUPPO,OB0030,,1,RUMODHR_WLFR_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagliutente per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,27-MAR-24 06.52.00.213000 PM
MySella,5323,STS002,1567986,01/03/2024 17:24:14,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0144,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 05.24.14.744000 PM
MySella,13002338,GBS09872,-1,07/03/2024 07:06:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_ACC_SW,,,,,,,,,,,"FAILURE - Il tuo utente non è presente in Procedura Firma, quindi non è possibile aggiornarlo per attivare lo Smartwor/T",Lettura e accettazione dell'accordo di smartworking,Gestione Amministrativa del Personale,CONK19,informativa,Back-Office,,,07-MAR-24 07.06.19.428000 AM
MySella,6677,GNF081,433741,04/03/2024 13:59:44,,213.218.53.172,,INTRANET,DIPGRUPPO,GN9046,,1,RUMODHR_FL_NW_REQ,,,,,,,,,,,SUCCESS,Normal user tries to create new Provvidenza request for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 01.59.44.761000 PM
MySella,17717,BS12U,11786736,04/03/2024 10:01:48,,213.218.53.172,,INTRANET,DIPENDENTE,099I82,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 10.01.48.446000 AM
MySella,5145,BS709,820,07/03/2024 08:15:40,,213.218.53.172,,INTRANET,DIPENDENTE,099D24,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,07-MAR-24 08.15.40.850000 AM
MySella,5163,SHBR02,1589521,04/03/2024 14:15:56,,213.218.53.172,,INTRANET,DIPENDENTE,099C78,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 02.15.56.834000 PM
MySella,,OBP061,8038095,04/03/2024 14:37:23,,213.218.53.172,,INTRANET,DIPGRUPPO,OB0035,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 02.37.23.540000 PM
MySella,13001483,GBS08903,-1,25/03/2024 17:08:46,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-MAR-24 05.08.46.332000 PM
MySella,5160,STS375,1513502,04/03/2024 10:02:29,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0122,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 10.02.29.768000 AM
MySella,19359,GBS07126,-1,04/03/2024 10:02:29,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-MAR-24 10.02.29.744000 AM
MySella,5228,GBS00162,-1,20/03/2024 14:58:43,,213.218.41.195,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,20-MAR-24 02.58.43.261000 PM
MySella,6199,BSQG2,2926,18/03/2024 12:35:20,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,18-MAR-24 12.35.20.623000 PM
MySella,6709,GBS04500,-1,20/03/2024 14:23:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,20-MAR-24 02.23.28.110000 PM
MySella,6472,GBS02914,-1,01/03/2024 16:07:05,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-MAR-24 04.07.05.557000 PM
MySella,6470,BSTS0,254124,14/03/2024 12:44:28,,213.218.53.172,,INTRANET,DIPENDENTE,099A73,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,14-MAR-24 12.44.28.167000 PM
MySella,7044,BSOH0,1306443,01/03/2024 16:29:07,,213.218.53.172,,INTRANET,DIPENDENTE,099I78,,1,RUMODHR_FL_UPD_GR,,,,,,,,,,,SUCCESS,Normal user update grade for a child,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 04.29.07.091000 PM
MySella,5270,BSA40,984,18/03/2024 12:44:46,,213.218.53.172,,INTRANET,DIPENDENTE,099L01,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,18-MAR-24 12.44.46.376000 PM
MySella,6199,BSQG2,2926,04/03/2024 10:49:16,,213.218.53.172,,INTRANET,DIPENDENTE,099D02,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 10.49.16.510000 AM
MySella,18431,SIB595,11989967,04/03/2024 14:59:06,,213.218.53.172,,INTRANET,DIPENDENTE,099618,,1367924,RUMODHR_FLGT_FN_BCH,,,,,,,,,,,SUCCESS,HR user tries to load Funzioni Batch,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 02.59.06.255000 PM
MySella,6626,SHBQ70,1514144,07/03/2024 08:48:33,,213.218.53.172,,INTRANET,DIPENDENTE,099463,,1483455,RUMODHR_FL_INS_GR,,,,,,,,,,,SUCCESS,Normal user assign new grade for the child while creating a request,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,07-MAR-24 08.48.33.921000 AM
MySella,5743,BSM56,1723,24/03/2024 11:15:09,,213.218.53.172,,INTRANET,DIPENDENTE,099D24,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,24-MAR-24 11.15.09.691000 AM
MySella,,OBP012,12181777,01/03/2024 17:19:10,,213.218.53.172,,INTRANET,DIPGRUPPO,OB0009,,1,RUMODHR_WLFR_CHECK,,,,,,,,,,,SUCCESS,Verifica possibilità di accesso a fondo pensione per Scelta Welfare,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,01-MAR-24 05.19.10.332000 PM
MySella,5160,STS375,1513502,04/03/2024 10:02:22,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0122,,1483455,RUMODHR_FL_UP_GRADE,,,,,,,,,,,SUCCESS,HR tried to update grade,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 10.02.22.411000 AM
MySella,7341,BL170,1518261,01/03/2024 17:16:25,,213.218.53.172,,INTRANET,DIPGRUPPO,BL0019,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,01-MAR-24 05.16.25.543000 PM
MySella,5954,BSQ83,2093,18/03/2024 13:14:59,,213.218.53.172,,INTRANET,DIPENDENTE,099D24,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,18-MAR-24 01.14.59.045000 PM
MySella,6147,STS191,1514231,06/03/2024 10:16:42,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0204,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,06-MAR-24 10.16.42.983000 AM
MySella,6147,STS191,1514231,06/03/2024 10:16:36,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0204,,1483455,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,06-MAR-24 10.16.36.272000 AM
MySella,6587,CS43,313507,13/03/2024 18:09:35,,213.218.53.172,,INTRANET,DIPGRUPPO,CS0921,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,13-MAR-24 06.09.35.144000 PM
MySella,17717,BS12U,11786736,04/03/2024 09:57:04,,213.218.53.172,,INTRANET,DIPENDENTE,099I82,,1,RUMODHR_FL_INS_ANS,,,,,,,,,,,SUCCESS,HR/Normal user tries to update the answer,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-MAR-24 09.57.04.813000 AM
MySella,13002358,BSA05,13085239,13/03/2024 17:56:40,,213.218.53.172,,INTRANET,DIPENDENTE,099211,,1,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,13-MAR-24 05.56.40.387000 PM
MySella,13002295,GBS09835,-1,21/03/2024 12:06:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,21-MAR-24 12.06.12.967000 PM
